ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
3900,5,特殊教育法第二十一條條文修正草案,2022/5/27,2023/5/29,三讀,1,1,1,0,張廖萬堅,何志偉,,,,,,,,,,,,,,,,,,,,范雲,余天,吳玉琴,羅美玲,沈發惠,陳明文,黃秀芳,陳素月,陳秀寳,黃世杰,江永昌,周春米,湯蕙禎,莊競程,吳思瑤,許智傑,張宏陸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,特殊教育法第二十一條條文修正草案,本院委員張廖萬堅、何志偉等 19 人，鑑於現行《高級中等教育法》及《國民教育法》皆設有學生申訴、再申訴制度，《教師法》亦然，惟特殊教育學生如遭遇違法或不當對待致損害其權益時，依本法僅能提出申訴，對申訴決定不服者，無法提起再申訴，實不合理，爰此提出「特殊教育法」第二十一條條文修正草案，使不服申訴決定之特殊教育學生得提出再申訴，以維護其學習權益。是否有當？敬請公決。 
4006,5,教師待遇條例第十七條及第二十三條條文修正草案,2022/3/11,2022/3/11,交付審查,0,0,0,0,鄭麗文,,,,,,,,,,,,,,,,,,,,,費鴻泰,蔣萬安,賴士葆,洪孟楷,鄭正鈐,陳雪生,游毓蘭,溫玉霞,魯明哲,陳玉珍,陳超明,萬美玲,吳斯懷,吳怡玎,林思銘,鄭天財,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教師待遇條例第十七條及第二十三條條文修正草案,本院委員鄭麗文等 18 人，鑑於目前部分私立學校以招生不佳、健全財務等緣由，任意刪減教師學術研究加給，使「教師待遇條例」第十七條規定形同具文。為避免教師權益受損，私立學校教師之學術研究加給應與公立學校一致，且考量實務上私立學校惡意扣留教職員薪水之額度恐遠高於主管機關能處以之罰鍰，爰擬具「教師待遇條例第十七條及第二十三條條文修正草案」。是否有當？敬請公決。 
4147,5,大學法第七條條文修正草案,2022/5/6,2022/5/19,委員會審竣,0,1,1,0,林宜瑾,沈發惠,邱泰源,,,,,,,,,,,,,,,,,,,洪申翰,蘇巧慧,蘇治芬,王美惠,湯蕙禎,林俊憲,羅美玲,伍麗華,賴品妤,何欣純,周春米,范雲,林楚茵,黃國書,李昆澤,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大學法第七條條文修正草案,本院委員林宜瑾、沈發惠、邱泰源等 19 人，有鑑於大學合併對於校務發展與教職員工、學生之權益具有重大影響，屬於校務之重大事項，故相關合併程序應強化校內溝通程序，以提升校園內部民主治理。雖現行就國立大學端之合併事宜，係依《大學法》第七條之規定，須經由校務會議同意辦理；然就私立大學端，須經由校務會議同意辦理之程序，僅依《專科以上學校及其分校分部專科部技術型高級中等學校部設立變更停辦辦法》等相關規定辦理。是故，為使直轄市立、縣（市）立大學、私立大學擬訂合併計畫後，須經由校務會議討論通過之程序得以提升其法位階，以利合併程序之進行，並保障教師之勞動權益與學生之受教權益，爰擬具「大學法第七條條文修正草案」。是否有當？敬請公決。 
4188,5,教保服務人員條例修正草案,2022/4/22,2022/5/31,三讀,1,1,1,0,范雲,吳思瑤,,,,,,,,,,,,,,,,,,,,林宜瑾,何欣純,吳玉琴,吳琪銘,蔡易餘,劉建國,陳秀寳,楊曜,管碧玲,蘇治芬,江永昌,賴品妤,羅美玲,洪申翰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教保服務人員條例修正草案,本院委員范雲、吳思瑤等 16 人，有鑑於近年兒虐、幼兒園違規事件頻傳，然現有幼兒教育及照顧法僅規範幼兒園或教保機構之負責人、其他服務人員，對教育第一線的「教保服務人員」卻無法可罰。由於我國已簽署聯合國兒童權利公約，本法應與兒童及少年福利與權益保障法、幼兒教育及照顧法、教師法、性別平等教育法標準一致、互相適用。為積極保障幼兒及家長權益，明定消極資格、提高違規罰則，有效降低兒虐、不當對待等幼兒園違規事件，爰擬具「教保服務人員條例修正草案」。是否有當？敬請公決。 
4355,5,幼兒教育及照顧法第十二條條文修正草案,2022/5/6,2022/5/31,三讀,1,1,1,0,林奕華,,,,,,,,,,,,,,,,,,,,,林為洲,賴士葆,鄭麗文,廖婉汝,萬美玲,游毓蘭,馬文君,吳怡玎,翁重鈞,鄭正鈐,林思銘,楊瓊瓔,林文瑞,廖國棟,曾銘宗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幼兒教育及照顧法第十二條條文修正草案,本院委員林奕華等 16 人，有鑑於現行《學校衛生法》之規範對象並未包括幼兒園，致使幼兒園內孩童與職工、教師之膳食安全、飲食衛生監管等無明確法律規範，恐增加食安風險。政府於 110 年元月宣告開放含乙型受體素（萊克多巴胺）之美國豬肉進口台灣，造成含乙型受體素（萊克多巴胺）之肉品及其加工品、再製品，可能用於幼兒園；政府又於 111年 2 月宣布開放日本福島縣、茨城縣、櫪木縣、群馬縣、千葉縣等五縣食品輸入，進口項目包含可能受到輻射汙染之乳製品、生鮮水產等，讓至今無明確法源規範膳食安全之幼兒園面臨食安危機。爰擬具「幼兒教育及照顧法第十二條條文修正草案」，要求教保服務機構內之飲食，不得採用含基因改造、乙型受體素（萊克多巴胺）之肉品和其加工品、再製品以及日本福島等五縣食品，確保幼兒飲食健康。是否有當？敬請公決。 
4367,5,高級中等教育法第三十二條條文修正草案,2022/5/13,2022/5/13,交付審查,0,0,0,0,萬美玲,,,,,,,,,,,,,,,,,,,,,李德維,吳斯懷,游毓蘭,林為洲,孔文吉,呂玉玲,洪孟楷,鄭正鈐,曾銘宗,馬文君,吳怡玎,謝衣鳯,溫玉霞,鄭天財,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高級中等教育法第三十二條條文修正草案,本院委員萬美玲等 16 人，鑒於「高級中學法施行細則」廢止後，私立高中職得自訂基本授課節數，致使部分私校教師每週基本授課高達22節、23節，實已超出維持教學品質之合理範圍。甚有部分私校要求教師必須負擔教學以外的行政工作，諸多不公平之對待，對私校教師心力形同嚴重之剝削，更對教育品質造成負面影響。為維護私校教師權益，爰擬具「高級中等教育法第三十二條條文修正草案」，刪除「公立」二字，修改為「高級中等學校專任教師、合聘教師、專業及技術教師、兼任導師或行政職務者，其每週教學節數之標準，由各該主管機關定之」。是否有當？敬請公決。
4368,5,幼兒教育及照顧法修正草案,2022/5/6,2022/5/31,三讀,1,1,1,0,賴品妤,沈發惠,吳琪銘,陳素月,伍麗華,,,,,,,,,,,,,,,,,林昶佐,林楚茵,吳玉琴,王美惠,邱泰源,范雲,林俊憲,何欣純,湯蕙禎,陳秀寳,郭國文,林靜儀,李昆澤,黃世杰,江永昌,羅美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幼兒教育及照顧法修正草案,本院委員賴品妤、沈發惠、吳琪銘、陳素月、伍麗華 Saidhai Tahovecahe 等 21 人，有鑑於不當對待、兒虐、超收等幼兒園違規事件頻傳，為保障幼兒權益及安全並符合聯合國兒童權利公約及兒童及少年福利與權益保障法等各法，明定其他服務人員不得對幼兒有任何形式之身心暴力、傷害或虐待、霸凌及其他對幼兒不正當行為之規定，並提高相關罰則及罰鍰，以強化幼兒保護之規定；另，為使現行教保服務機構之其他服務人員之消極資格更為明確，使其與教師法、教保服務人員條例具一致性規範，並配合修正其通報、資訊蒐集、查詢、停職等相關規定，爰擬具「幼兒教育及照顧法修正草案」。是否有當？敬請公決。 
4395,5,大學法部分條文修正草案,2022/5/20,2022/5/20,逕付二讀,0,1,1,0,張廖萬堅,,,,,,,,,,,,,,,,,,,,,何志偉,賴品妤,劉世芳,吳秉叡,湯蕙禎,伍麗華,邱泰源,管碧玲,林楚茵,許智傑,鍾佳濱,吳玉琴,蘇治芬,吳思瑤,羅美玲,范雲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大學法部分條文修正草案,本院委員張廖萬堅等17人，鑑於大學校園違反學生自主案件頻傳，教育部「公私立大專校院校園學生權利調查」結果顯示學生的言論、結社自由、參與校務會議權利、獎懲申訴等基本權利未被落實；此外，教師對大學校園運作亦扮演重要角色，但其於參與會議的保障不明確，限期升等的規範也有待調整。於此，為落實大學法「大學自治」之精神，提升學校內教師及學生生參與校務治理之程度，深化校園民主，並強化學生自治組織之獨立性，爰擬具「大學法部分條文修正草案」。是否有當？敬請公決。
4400,5,幼兒教育及照顧法部分條文修正草案,2022/5/20,2022/5/31,三讀,1,1,1,0,吳思瑤,周春米,,,,,,,,,,,,,,,,,,,,蔡易餘,林宜瑾,伍麗華,黃國書,林俊憲,郭國文,陳秀寳,范雲,張廖萬堅,鍾佳濱,陳歐珀,賴品妤,湯蕙禎,陳素月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幼兒教育及照顧法部分條文修正草案,本院委員吳思瑤、周春米等16人，有鑑於近年不當管教、兒虐及超收等幼兒園違規事件頻傳，現行調查機制尚未完備，且裁罰過輕，為保障幼兒權益及安全並符合聯合國兒童權利公約及兒童及少年福利與權益保障等各法，並與教師法及教保人員服務條例有一致性規範，修正其他服務人員之消極資格要件，將各項裁罰樣態另定條文予以規範，並提高相關罰則及罰鍰。另鑑於幼兒園師生比自民國70年制定幼稚教育法至今從未調整，已無法適應社會發展現況，第一線教保服務人員更感到教學壓力負擔，衍生諸多兒虐案件，為提高教保服務品質，提升幼兒園勞動條件，維護兒童身心發展健康，由公立幼兒園先行調整師生比。爰此提案修正「幼兒教育及照顧法部分條文修正草案」。是否有當？敬請公決。
4602,5,幼兒教育及照顧法第三條條文修正草案,2022/5/6,2022/5/31,三讀,1,1,1,0,溫玉霞,,,,,,,,,,,,,,,,,,,,,吳斯懷,呂玉玲,陳超明,游毓蘭,曾銘宗,李德維,林德福,廖婉汝,鄭正鈐,徐志榮,鄭天財,吳怡玎,林思銘,翁重鈞,張育美,林文瑞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幼兒教育及照顧法第三條條文修正草案,本院委員溫玉霞等 17 人，鑒於教保服務機構之服務人員，除擔任教保服務之園長、教師、教保員及助理教保員外，其實尚有職員、工友、廚工、司機、護理人員及社工人員等也是服務人員。但此等人員尚未包括在幼兒教育及照顧法所定之教保服務人員，允宜列入法條明定之，爰擬具「幼兒教育及照顧法第三條條文修正草案」。是否有當？敬請公決。 
4619,5,幼兒教育及照顧法修正草案,2022/5/6,2022/5/31,三讀,1,1,1,0,楊瓊瓔,游毓蘭,,,,,,,,,,,,,,,,,,,,傅崐萁,賴士葆,鄭麗文,萬美玲,吳怡玎,李德維,羅明才,許淑華,溫玉霞,鄭正鈐,林德福,吳斯懷,廖婉汝,呂玉玲,洪孟楷,林奕華,李貴敏,陳以信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,幼兒教育及照顧法修正草案,本院委員楊瓊瓔、葉毓蘭等 20 人，有鑑於兒童遭受不當對待事件頻傳，顯見現行「幼兒教育及照顧法」於 100 年 6 月 29日制定公布，自 101 年 1 月 1 日施行至今歷四次修正，仍無法落實法規所欲保障幼兒目的。為保障幼兒安全及權益，及符合聯合國兒童權利公約之精神，明定教保服務機構之其他服務人員之消極資格規範及處理機制，為使其與教師法、教保服務人員條例具一致性規範，配合修正其通報、資訊蒐集、查詢、停職等相關規定，並提高損害幼兒及家長權益情節重大之違規行為罰則；另鑑於幼兒園師生比自民國 70 年制定幼稚教育法至今從未調整，已無法適應現今發展現況，藉由降低幼兒園師生比，使老師能更好的照顧每個幼兒，並調整教保人員員額，爰擬具「幼兒教育及照顧法修正草案」，使兒童權益保障落實和教保品質等再予強化。是否有當？敬請公決。 
4629,5,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案,2022/5/6,2023/5/23,三讀,1,1,1,0,賴品妤,吳思瑤,伍麗華,許智傑,,,,,,,,,,,,,,,,,,范雲,李昆澤,羅美玲,吳玉琴,陳素月,王美惠,湯蕙禎,沈發惠,江永昌,陳秀寳,吳琪銘,黃世杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案,本院委員賴品妤、吳思瑤、伍麗華 Saidhai Tahovecahe、許智傑等 16 人，有鑒於現行學校法人及其所屬私立學校教職員退休撫卹離職資遣條例，有關任職於私立學校之教師，其依法令辦理育嬰留職停薪年資，未如公立學校教職員退休資遣撫卹條例之規範相符，有失法制之平等原則。為期使育嬰留職停薪年資採計之法制保障兼顧服務於公、私立學校之教師，爰擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案」。是否有當？敬請公決。 
4683,5,高級中等教育法第三十二條條文修正草案,2022/5/13,2022/5/13,交付審查,0,0,0,0,賴品妤,吳思瑤,林宜瑾,莊瑞雄,許智傑,,,,,,,,,,,,,,,,,湯蕙禎,羅美玲,張宏陸,陳素月,張廖萬堅,范雲,王美惠,陳秀寳,林俊憲,鍾佳濱,吳琪銘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高級中等教育法第三十二條條文修正草案,本院委員賴品妤、吳思瑤、林宜瑾、莊瑞雄、許智傑等 16 人，有鑑於《教師待遇條例》第五條所載「本條例於公立及已立案之私立學校編制內，依法取得教師資格之專任教師適用之。」，其意旨係不論服務於公立或私立學校之教師，其勞動條件皆應受到合理保障；然現行《高級中等教育法》僅針對公立學校教師規範每週授課時數，而私立學校並無主管機關訂定每週教學節數之法源依據，形成法規漏洞，恐造成部份私校教師勞動權益產生顯性落差，同時影響學生受教品質，未利於我國教育發展大計。為提升教師勞動環境、改善學生受教權，爰擬具「高級中等教育法第三十二條條文修正草案」。是否有當？敬請公決。 
4691,5,大學法第九條及第九條之一條文修正草案,2022/5/13,2022/5/19,委員會審竣,0,1,1,0,林奕華,,,,,,,,,,,,,,,,,,,,,洪孟楷,鄭麗文,蔣萬安,林為洲,李德維,鄭天財,游毓蘭,謝衣鳯,萬美玲,徐志榮,鄭正鈐,蔡壁如,張育美,陳玉珍,林文瑞,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大學法第九條及第九條之一條文修正草案,本院委員林奕華等 17 人，有鑑於大學自治學生與教師同樣為主要參與者，應有權對重大切身的學校經營問題提出意見，然現行規定並未明確規範學生於校長遴選委員會之參與，實難符合大學自治之民主原則。爰擬具「大學法第九條及第九條之一條文修正草案」，明定公立大學之校長遴選委員會必須包含學生代表之席次，並保障其最低之比例。另，考量大學自治精神不應因公私立而有所分別，故明定私立大學之校長遴選委員會成員應包含學生代表並規範其選任辦法。是否有當？敬請公決。 
4728,5,大學法部分條文修正草案,2022/5/13,2022/5/19,委員會審竣,0,1,1,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大學法部分條文修正草案,本院台灣民眾黨黨團，有鑑於大學自治權應為由下而上，且為大學內部包含教師、職員、學生等各社群共同治理之精神。為明確大學合併計畫、校長推選、校務資訊公開，以及學生參與校園事務和內部自治事項，爰擬具「大學法部分條文修正草案」。是否有當？敬請公決。 
4729,5,溫室氣體減量及管理法修正草案,2022/5/13,2023/1/10,三讀,1,1,1,1,陳椒華,邱顯智,王婉諭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溫室氣體減量及管理法修正草案,本院台灣民眾黨黨團，有鑑於大學自治權應為由下而上，且為大學內部包含教師、職員、學生等各社群共同治理之精神。為明確大學合併計畫、校長推選、校務資訊公開，以及學生參與校園事務和內部自治事項，爰擬具「大學法部分條文修正草案」。是否有當？敬請公決。 
4756,5,教育人員任用條例部分條文修正草案,2022/5/20,2022/5/20,交付審查,0,0,0,0,何志偉,,,,,,,,,,,,,,,,,,,,,余天,羅美玲,林俊憲,林岱樺,莊競程,黃秀芳,吳秉叡,蘇巧慧,高嘉瑜,湯蕙禎,張廖萬堅,王美惠,陳瑩,賴惠員,吳琪銘,郭國文,陳明文,江永昌,范雲,黃世杰,許智傑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育人員任用條例部分條文修正草案,本院委員何志偉等 22 人，為避免教育人員任用條例第三十一條涉及教師之任用限制等相關規定與教師法有所扞格，並檢討本條例所定教育人員之解聘、免職及消極資格等相關規定，爰擬具「教育人員任用條例部分條文修正草案」。是否有當？敬請公決。 
4827,5,工會法第四條及第六條條文修正草案,2022/5/27,2022/5/27,交付審查,0,0,0,0,林思銘,孔文吉,,,,,,,,,,,,,,,,,,,,李貴敏,賴士葆,廖婉汝,萬美玲,魯明哲,鄭天財,陳玉珍,林文瑞,游毓蘭,洪孟楷,曾銘宗,李德維,溫玉霞,林奕華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,工會法第四條及第六條條文修正草案,本院委員林思銘、孔文吉等 16 人，鑒於消防員長年面臨人力短缺、設備不齊、過勞工時等狀況，比起歷年「殉職換改革」的經驗，政府更應該賦予基層消防員籌組工會的權利，讓消防員平時即能透過工會力量，與雇主，也就是政府單位對等協商，討論合理的勞動條件。然而目前《工會法》僅囊括教師與一般勞工，而消防員等一般公務人員僅能透過《公務人員協會法》籌組「協會」而非「工會」。消防員工作權益促進會已成立 8 年，不斷向行政院、消防署及地方消防局呼籲，要解決相關問題，但若法律上未保障基層公務員可以跟國家進行協商，永遠會遇到「有什麼資格坐在談判桌上」的質疑，這是基層消防員目前最大的困境。爰擬具「工會法第四條及第六條條文修正草案」，明定消防員得依本法相關規定組織及加入工會，以提供消防人員爭取自身勞動權益之必要保障。是否有當？敬請公決。 
4853,5,國民教育法第八條之一條文修正草案,2022/5/27,2023/5/29,三讀,1,1,1,0,林文瑞,,,,,,,,,,,,,,,,,,,,,徐志榮,游毓蘭,廖國棟,林為洲,溫玉霞,鄭天財,洪孟楷,孔文吉,林思銘,林奕華,賴士葆,曾銘宗,楊瓊瓔,張育美,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民教育法第八條之一條文修正草案,本院委員林文瑞等 16 人，鑑於教育部公布之國民教育階段學生人數預測分析報告，預估國小新生將逐年遞減，到 123 學年度，將只剩 16 萬餘人，屆時勢必對各校生源、教師進用、教學資源產生衝擊。顯見少子化現象已成為國民教育必須面對之重要議題，又各地國中小學新生人數遞減之狀況下，校舍數量勢必隨之減少，以至於各學區變大而學生需要長距離通車就學之情形亦會隨之增加；為避免學生耗費過多時間於通勤，爰擬具「國民教育法第八條之一條文修正草案」，將國民教育法施行細則第二條第一項第四款明文入法，要求地方主管機關應主動調查就學交通不便之學生並提供相關協助措施。是否有當？敬請公決。 
4966,6,教育人員任用條例部分條文修正草案,2023/1/9,2023/1/9,交付審查,0,0,0,0,黃國書,許智傑,,,,,,,,,,,,,,,,,,,,邱議瑩,吳秉叡,王婉諭,羅致政,李德維,王美惠,伍麗華,陳雪生,曾銘宗,林昶佐,鄭正鈐,羅美玲,吳玉琴,謝衣鳯,洪申翰,吳思瑤,江永昌,陳歐珀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育人員任用條例部分條文修正草案,本院委員黃國書、許智傑等 20 人，為維護校園安全環境，避免不適任之教育人員任職。配合教師法規定，修正教育人員之解聘、免職、消極資格及不適任人員處理程序之規範，並納入相關機關應定期查詢教育人員有無不適任情事之規定，爰擬具「教育人員任用條例部分條文修正草案」。是否有當？敬請公決。 
4995,6,教育人員任用條例部分條文修正草案,2023/1/9,2023/1/9,交付審查,0,0,0,0,伍麗華,,,,,,,,,,,,,,,,,,,,,林宜瑾,高嘉瑜,蔡易餘,沈發惠,邱議瑩,李昆澤,張宏陸,吳琪銘,莊競程,莊瑞雄,蘇巧慧,范雲,吳思瑤,邱泰源,湯蕙禎,何欣純,吳秉叡,王美惠,陳秀寳,鍾佳濱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育人員任用條例部分條文修正草案,本院委員伍麗華 Saidhai Tahovecahe 等 21 人，為符合身心障礙者權利公約，消除對於身心障礙者之歧視性對待，並為避免涉及有關教師之任用限制等相關規定與教師法有所扞格，以及檢討有關教育人員之解聘、免職及消極資格等相關規定，並配合一百零九年六月三十日修正施行之教師法，爰擬具「教育人員任用條例部分條文」修正草案。是否有當？敬請公決。 
5111,6,教育人員任用條例部分條文修正草案,2023/1/9,2023/1/9,交付審查,0,0,0,0,林宜瑾,賴品妤,許智傑,張廖萬堅,,,,,,,,,,,,,,,,,,王美惠,湯蕙禎,何志偉,洪申翰,陳秀寳,吳秉叡,周春米,張宏陸,林楚茵,吳玉琴,邱議瑩,何欣純,沈發惠,吳思瑤,范雲,莊競程,蘇巧慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育人員任用條例部分條文修正草案,本院委員林宜瑾、賴品妤、許智傑、張廖萬堅等 21 人，鑒於《教師法》在 2020 年修正施行，針對教師違失之不適任情況，分別明定不同規範。本條例適用對象涵蓋公立各級學校校長、教師、職員、運動教練等，為避免相關條文與《教師法》新制產生扞格，實有跟進調整之必要。爰擬具「教育人員任用條例部分條文修正草案」。是否有當？敬請公決。 
5218,6,教育人員任用條例部分條文修正草案,2023/1/9,2023/1/9,交付審查,0,0,0,0,莊競程,,,,,,,,,,,,,,,,,,,,,王美惠,湯蕙禎,林宜瑾,吳秉叡,吳玉琴,何志偉,管碧玲,林楚茵,陳秀寳,沈發惠,吳思瑤,范雲,陳亭妃,張廖萬堅,何欣純,鍾佳濱,陳歐珀,羅美玲,江永昌,陳明文,林靜儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育人員任用條例部分條文修正草案,本院委員莊競程等 22 人，有鑑於近年來校園性平事件頻傳，社會對教育人員利用權勢犯罪行為高度重視，為解決校園狼師等不適任教師問題，教師法於 109 年修正施行已針對相關行為嚴加規範，為配合教師法修正，避免教育人員任用、解聘、免職等相關規定與教師法扞格，並依實務需要檢討相關要件，爰擬具「教育人員任用條例部分條文修正草案」。是否有當？敬請公決。 
5251,6,公立學校教職員退休資遣撫卹條例第八十條條文修正草案,2022/12/23,2022/12/23,交付審查,0,0,0,0,張廖萬堅,賴品妤,邱志偉,,,,,,,,,,,,,,,,,,,陳明文,王美惠,黃國書,湯蕙禎,郭國文,吳思瑤,何欣純,陳秀寳,張宏陸,莊競程,鍾佳濱,沈發惠,羅美玲,林靜儀,吳玉琴,許智傑,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立學校教職員退休資遣撫卹條例第八十條條文修正草案,本院委員張廖萬堅、賴品妤、邱志偉等 20 人，鑑於校園應為兒童快樂成長的環境，倘若發生校園性侵害案件為社會所不能接受，現行《教師法》雖規定涉性侵害案件之教師於任職期間經法院有罪判決確定，或經性別平等教育委員會調查確認有性侵害行為屬實，應予解聘且終身不得再聘，但對於非現職之退休教師，《公立學校教職員退休資遣撫卹條例》卻僅規定在職期間涉校園性侵害案件經判處有期徒刑以上之刑確定者，應剝奪其退離（職）相關給與，對於在職期間涉性侵案、退休後才經性平會調查屬實，但已超過刑事追訴期者，將任由其繼續領取退休俸且不會受到任何懲處，實有不妥。爰此提出「公立學校教職員退休資遣撫卹條例」第八十條條文修正草案，增加經性平會調查確認有性侵害行為屬實者，剝奪其退離（職）相關給與，避免超過刑事追訴期之退休狼師得以逍遙法外。是否有當？敬請公決。 
5252,6,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第二十四條及第二十五條條文修正草案,2022/12/2,2022/12/2,交付審查,0,0,0,0,張廖萬堅,賴品妤,,,,,,,,,,,,,,,,,,,,林靜儀,沈發惠,吳玉琴,黃國書,邱志偉,湯蕙禎,羅美玲,陳明文,郭國文,張宏陸,鍾佳濱,何欣純,莊競程,吳思瑤,陳秀寳,王美惠,伍麗華,范雲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第二十四條及第二十五條條文修正草案,本院委員張廖萬堅、賴品妤等 20 人，鑑於校園應為兒童快樂成長的環境，倘若發生校園性侵害案件為社會所不能接受，現行《教師法》雖規定涉性侵害案件之教師於任職期間經法院有罪判決確定，或經性別平等教育委員會調查確認有性侵害行為屬實，應予解聘且終身不得再聘，但對於非現職之退休教師，《學校法人及其所屬私立學校教職員退休撫卹離職資遣條例》卻僅規定在職期間涉校園性侵害案件經判刑確定者，其退撫儲金專戶領取範圍以其本人撥繳之儲金本息為限。對於在職期間涉性侵案、退休後才經性平會調查屬實，但已超過刑事追訴期者，將任由其繼續領取私校退撫儲金，而不會受到任何懲處，實有不妥。爰此提出「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第二十四條及第二十五條條文修正草案」，增加經性平會調查確認有性侵害行為屬實者，其退撫儲金專戶領取範圍以其本人提撥之儲金本息為限。是否有當？敬請公決。 
5258,6,師資培育法第十條條文修正草案,2022/10/28,2022/10/28,交付審查,0,0,0,0,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,賴士葆,孔文吉,費鴻泰,李德維,游毓蘭,廖婉汝,羅明才,吳怡玎,吳斯懷,馬文君,鄭麗文,林思銘,徐志榮,溫玉霞,林德福,魯明哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,師資培育法第十條條文修正草案,本院委員楊瓊瓔等 17 人，鑑於《師資培育法》於民國 92 年修正後，「教育實習」納入師資培育職前教育課程，實習期間縮短為六個月，實習教師身分由「教師」轉為「學生」，另取消每月津貼。民國 106 年修正後，師培生須參加教師資格考試通過後，再進行為期半年之全時教育實習，然而師培生實習期間有勞務提供與工作事實，但卻未發給津貼，恐有損學生權益，爰提出「師資培育法第十條條文修正草案」。是否有當？敬請公決。 
