ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
2251,3,就業服務法第五十二條條文修正草案,2021/4/9,2021/4/9,交付審查,0,0,0,0,張育美,游毓蘭,,,,,,,,,,,,,,,,,,,,鄭麗文,林德福,鄭正鈐,曾銘宗,溫玉霞,徐志榮,鄭天財,林思銘,陳玉珍,林為洲,翁重鈞,魯明哲,吳斯懷,李貴敏,萬美玲,羅明才,洪孟楷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就業服務法第五十二條條文修正草案,本院委員張育美、葉毓蘭等 19 人，衛福部統計資料指出，我國有 230 萬工作人口因為照顧失能家人而影響工作，其中有13 萬人離職、18 萬人減少工時；109 年度受 COVID-19 疫情衝擊，造成國內看護大缺工，嚴重影響我國家庭照護。加上被照護者與看護因平時長時間相處，長期陪伴就醫，早已培養出默契與信任感，也較後來投入看護工作者更為專業，故應延長外籍看護之工作年限，使表現良好外籍勞工繼續留臺工作，節省訓練成本與時間，爰提出「就業服務法第五十二條條文修正草案」。是否有當？敬請公決。 
2252,3,職業安全衛生法第三十五條條文修正草案,2021/4/9,2021/4/9,交付審查,0,0,0,0,張育美,,,,,,,,,,,,,,,,,,,,,鄭麗文,萬美玲,林德福,鄭正鈐,羅明才,徐志榮,游毓蘭,陳玉珍,林為洲,翁重鈞,曾銘宗,溫玉霞,林思銘,吳斯懷,魯明哲,蔣萬安,李貴敏,洪孟楷,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,職業安全衛生法第三十五條條文修正草案,本院委員張育美、葉毓蘭等 19 人，衛福部統計資料指出，我國有 230 萬工作人口因為照顧失能家人而影響工作，其中有13 萬人離職、18 萬人減少工時；109 年度受 COVID-19 疫情衝擊，造成國內看護大缺工，嚴重影響我國家庭照護。加上被照護者與看護因平時長時間相處，長期陪伴就醫，早已培養出默契與信任感，也較後來投入看護工作者更為專業，故應延長外籍看護之工作年限，使表現良好外籍勞工繼續留臺工作，節省訓練成本與時間，爰提出「就業服務法第五十二條條文修正草案」。是否有當？敬請公決。 
2272,3,職業災害保險法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,林淑芬,劉建國,林昶佐,張宏陸,,,,,,,,,,,,,,,,,,洪申翰,陳椒華,王婉諭,張其祿,湯蕙禎,蔡壁如,林奕華,張廖萬堅,邱顯智,蔣萬安,黃秀芳,蔡適應,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,職業災害保險法草案,本院委員林淑芬、劉建國、林昶佐、張宏陸等 16 人，鑑於勞工遭受職業災害不僅個人身心健康受損害，其家庭亦受到經濟、生活照顧及適應等衝擊。為保障職業災害勞工及其家屬之經濟生活，強化職災勞工重建服務品質並協助職災勞工重返職場，故將職業災害保險自勞工保險條例抽離，擴大納保範圍、提升給付保障外，並整合「職業災害勞工保護法」，以建構包括預防、補償及重建完整體系之職業災害保障制度。爰擬具「職業災害保險法」草案。是否有當？敬請公決。 
,3,職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,1,賴香伶,張其祿,高虹安,邱臣遠,蔡壁如,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,職業災害保險及保護法草案,本院民眾黨黨團，鑒於職業災害法定納保範圍、投保薪資影響工資替代、給付類型受限普通事故保險條件逾一甲子，已難提供職業傷病勞工及家屬充分保障。而現行職災預防與重建業務，係逐年政府採購委託不同機構或團體辦理，不具留任專業人員、累積延續成果之條件。針對擴大納保、提供便利直接投保途徑、提高給付以減少勞資爭議、加強職災勞工照護及復健輔助，及職災預防及重建法人、通報系統、個案服務網絡法制化等問題，均有立法改善使制度健全之必要，爰擬具「職業災害保險及保護法草案」。是否有當？敬請公決。 
2285,3,勞工職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,蘇巧慧,林宜瑾,莊瑞雄,李昆澤,張宏陸,伍麗華,,,,,,,,,,,,,,,,吳秉叡,陳素月,洪申翰,吳玉琴,郭國文,鄭運鵬,張廖萬堅,管碧玲,黃世杰,何欣純,沈發惠,余天,賴惠員,黃國書,蔡易餘,王美惠,陳秀寳,莊競程,羅美玲,邱泰源,陳明文,林楚茵,吳思瑤,邱議瑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員莊競程、莊瑞雄、林宜瑾、周春米等 22 人，有鑑於我國勞工職業災害保險規定於勞工保險條例，然而勞工保險普通事故保險與職業災害保險保障目的不同，長期以來受限於勞保之框架，導致保障範圍不足、保險給付偏低，難以填補勞工因職業傷病所受損害。為突破當前法律框架之限制，擴大保障範圍，提高給付水準，並強化職業災害預防及職業災害勞工重建，實有將勞工職業災害保險自勞工保險抽離單獨立法之必要，爰擬具「勞工職業災害保險及保護法草案」。是否有當？敬請公決。 
2286,3,勞工職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,莊競程,莊瑞雄,林宜瑾,周春米,,,,,,,,,,,,,,,,,,王美惠,范雲,蔡易餘,陳明文,林楚茵,邱議瑩,賴惠員,蘇巧慧,洪申翰,李昆澤,吳玉琴,陳秀寳,湯蕙禎,黃國書,吳思瑤,張廖萬堅,黃世杰,何欣純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員莊競程、莊瑞雄、林宜瑾、周春米等 22 人，有鑑於我國勞工職業災害保險規定於勞工保險條例，然而勞工保險普通事故保險與職業災害保險保障目的不同，長期以來受限於勞保之框架，導致保障範圍不足、保險給付偏低，難以填補勞工因職業傷病所受損害。為突破當前法律框架之限制，擴大保障範圍，提高給付水準，並強化職業災害預防及職業災害勞工重建，實有將勞工職業災害保險自勞工保險抽離單獨立法之必要，爰擬具「勞工職業災害保險及保護法草案」。是否有當？敬請公決。 
2292,3,高級中等學校建教合作實施及建教生權益保障法第二十九條條文修正草案,2021/4/16,2021/5/21,三讀,1,1,1,0,林為洲,,,,,,,,,,,,,,,,,,,,,吳斯懷,陳雪生,魯明哲,徐志榮,李德維,鄭正鈐,吳怡玎,孔文吉,溫玉霞,游毓蘭,陳玉珍,李貴敏,張育美,廖婉汝,林文瑞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高級中等學校建教合作實施及建教生權益保障法第二十九條條文修正草案,本院委員林為洲等 16人，有鑑於勞動部 104年所做「建教生勞動條件專案檢查」顯示，總計檢查 60 家，計有 16 家事業單位違反「勞動基準法」相關規定，違法比率接近三成，過去常見如工作環境不符安全標準而釀成意外，或壓榨建教生超時工作等。為有效提升建教生之健康完善實習環境，勞工行政機關應主動進行勞動檢查，爰此提案修正「高級中等學校建教合作實施及建教生權益保障法第二十九條條文」修正草案，以維護青年學子之勞動權益。是否有當？敬請公決。 
2315,3,勞工保險條例第三十三條條文修正草案,2021/4/16,2021/4/16,交付審查,0,0,0,0,廖婉汝,鄭正鈐,,,,,,,,,,,,,,,,,,,,溫玉霞,洪孟楷,馬文君,費鴻泰,曾銘宗,江啟臣,翁重鈞,林德福,游毓蘭,吳斯懷,鄭天財,孔文吉,李貴敏,林思銘,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第三十三條條文修正草案,本院委員廖婉汝、鄭正鈐等 17 人，有鑑於「勞工保險條例第三十三條」規定，勞工遭遇普通傷害或普通疾病住院診療，不能工作，以致未能取得原有薪資，正在治療中者，自不能工作之第四日起，發給普通傷害補助費或普通疾病補助費。然而三日未有收入對勞工而言，日常生活之影響較大，且我國現有勞工保險條例規定勞工在繳納保費時，並無給予勞工所謂「等待期」，為何勞工傷病申請保險給付時，便有「等待期」之規定。再者，勞工住院治療時並無薪資收入，反而更需給予補助。爰提出「勞工保險條例第三十三條條文修正草案」，將勞工因傷病得領取相關補助之日期提前至不能工作之翌日起，以作為勞工健康之後盾。是否有當？敬請公決。 
2316,3,勞工保險條例第三十四條條文修正草案,2021/4/16,2021/4/16,交付審查,0,0,0,0,廖婉汝,鄭正鈐,,,,,,,,,,,,,,,,,,,,溫玉霞,馬文君,費鴻泰,曾銘宗,江啟臣,林德福,翁重鈞,鄭天財,游毓蘭,吳斯懷,洪孟楷,孔文吉,李貴敏,林思銘,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第三十四條條文修正草案,本院委員廖婉汝、鄭正鈐等 17 人，有鑑於「勞工保險條例第三十四條」規定，因執行職務而致傷害或職業病不能工作，以致未能取得原有薪資，正在治療中者，自不能工作之第四日起，發給職業傷害補償費或職業病補償費。然而三日未有收入對勞工而言，日常生活之影響較大，且我國現有勞工保險條例規定勞工在繳納保費時，並無給予勞工所謂「等待期」，為何勞工傷病申請保險給付時，便有「等待期」之規定。再者，勞工住院治療時並無薪資收入，反而更需給予補助。爰提出「勞工保險條例第三十四條文修正草案」，將勞工因職業傷害與職業病得領取相關補助之日期提前至不能工作之翌日起，以作為勞工健康之後盾。是否有當？敬請公決。 
2322,3,勞工職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,劉建國,吳琪銘,莊競程,陳椒華,楊曜,,,,,,,,,,,,,,,,,邱志偉,賴惠員,趙天麟,王美惠,邱議瑩,洪申翰,陳瑩,蘇巧慧,吳玉琴,莊瑞雄,陳秀寳,許智傑,林淑芬,張宏陸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員劉建國、吳琪銘、莊競程、陳椒華、楊曜等 19 人，有鑑於勞工保險於三十九年開辦，係綜合普通事故保險及職業災害保險之保險制度，勞工依規定參加勞工保險，惟施行以來，勞工保險條例有關職業災害保險規定，因受限於普通事故保險財務、加保範圍、投保薪資上限及給付水準等因素，致無法單獨調整以提供職業災害勞工及其家屬更適足之保障。爰參照先進國家職業災害保險制度，將現行職業災害保險規定自勞工保險條例抽離，除擴大納保範圍，提升各項給付保障外，並整合職業災害勞工保護法之規定，藉由強化職業災害預防機制，並積極協助職業災害勞工重建以返回職場，以建構包含職業災害預防、補償及重建之完善保障制度，爰此，特擬具「勞工職業災害保險及保護法草案」。是否有當？敬請公決。 
2323,3,工會法第四十五條條文修正草案,2021/4/16,2022/11/15,三讀,1,1,1,0,劉建國,莊競程,楊曜,吳琪銘,趙天麟,,,,,,,,,,,,,,,,,陳瑩,蘇震清,余天,黃秀芳,陳椒華,陳歐珀,陳明文,吳玉琴,賴惠員,蔡易餘,洪申翰,江永昌,邱泰源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,工會法第四十五條條文修正草案,本院委員劉建國、莊競程、楊曜、吳琪銘、趙天麟等 18 人，鑑於現行工會法針對不當勞動行為之罰則過輕，以致屢屢出現透過不當勞動行為打壓工會及工會幹部之違法情事；為有效抑制雇主從事不當勞動行為，維護勞工權益，參酌《就業服務法》針對類似行為所設之罰責，提高雇主、代表雇主行使管理權之人違反第三十五條第一項各款之罰責。爰此，特擬具「工會法第四十五條條文修正草案」。是否有當？敬請公決。 
2324,3,性別工作平等法第二十條條文修正草案,2021/4/16,2021/4/16,交付審查,0,0,0,0,劉建國,莊競程,楊曜,吳琪銘,,,,,,,,,,,,,,,,,,蔡易餘,陳瑩,陳椒華,陳明文,洪申翰,黃秀芳,趙天麟,陳歐珀,吳玉琴,邱泰源,江永昌,蘇震清,賴惠員,余天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第二十條條文修正草案,本院委員劉建國、莊競程、楊曜、吳琪銘等 18 人，鑑於民國91 年開始實施性別工作平等法後，有效提升婦女勞動參與，惟目前性別工作平等法第二十條規定受僱者於其家庭成員預防接種、發生嚴重之疾病或其他重大事故須親自照顧時，得請七天家庭照顧假，公務人員據此於「公務人員請假規則」第三條定有家庭照顧假每年准給七日，其中七日給薪，惟「勞工請假規則」有關勞工家庭照顧假係併入無薪事假來計算，標準明顯大不相同，益發突顯勞工的相對被剝奪感。為建構友善家庭的就業措施，因應高齡化社會及提高生育率，基於工作平等權益，爰擬具「性別工作平等法第二十條條文修正草案」，明定家庭照顧假其中七日薪資照給，以衡平公私部門勞動權益，並為營造友善生養之職場環境，爰就生養二名以上子女之勞工，於其子女滿三歲前，有家庭照顧之需求者，每一年度額外核給七日家庭照顧假。是否有當？敬請公決。 
2327,3,勞工職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,陳玉珍,,,,,,,,,,,,,,,,,,,,,鄭正鈐,楊瓊瓔,鄭天財,林奕華,洪孟楷,廖婉汝,林德福,許淑華,謝衣鳯,陳雪生,林為洲,萬美玲,李貴敏,費鴻泰,吳斯懷,吳怡玎,溫玉霞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員陳玉珍等 18 人，鑒於勞工保險普通事故保險與職業災害保險之保障目的不同，而職業災害勞工保護法又係補充性立法，各界屢有職業災害保險應單獨立法之建議，除於職業災害發生時，以保險給付儘速提供勞工補償，合理分擔雇主職業災害補償責任外，亦應有效連結災前預防及災後重建，俾完整保障勞工權益。綜上，爰提出「勞工職業災害保險及保護法」草案。是否有當？敬請公決。 
2339,3,公務人員退休撫卹基金管理條例部分條文修正草案,2021/4/16,2021/4/16,交付審查,0,0,0,0,伍麗華,莊瑞雄,,,,,,,,,,,,,,,,,,,,郭國文,黃國書,陳明文,張宏陸,陳素月,賴瑞隆,王美惠,邱議瑩,洪申翰,吳思瑤,蔡易餘,張廖萬堅,邱泰源,沈發惠,蘇巧慧,陳秀寳,吳秉叡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公務人員退休撫卹基金管理條例部分條文修正草案,本院委員伍麗華Saidhai Tahovecahe、莊瑞雄等19人，為使軍公教人員與勞工及私立學校教職員領取退撫給與之課稅規定趨於一致，配合「公務人員退休資遣撫卹法」、「公立學校教職員退休資遣撫卹條例」及「陸海空軍軍官士官服務條例」有關在職繳付退撫基金費用免納年度薪資課稅規定之變更，並增訂退撫基金比照各政府基金均免納各項稅捐之規定，爰擬具「公務人員退休撫卹基金管理條例」部分條文修正草案。是否有當？敬請公決。 
2349,3,勞工職業災害保險及保護法草案,2021/4/16,2021/4/27,二讀,0,1,1,0,蔣萬安,,,,,,,,,,,,,,,,,,,,,林德福,謝衣鳯,林文瑞,呂玉玲,曾銘宗,李德維,張育美,蔡壁如,溫玉霞,李貴敏,萬美玲,孔文吉,林思銘,林奕華,楊瓊瓔,林為洲,林淑芬,賴香伶,江啟臣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員蔣萬安等 20 人，有鑑於勞工遭受職業災害，不僅對其個人身心健康受損、其家庭亦受到經濟之衝擊。然就職業災害保險與勞工普通事故保險具有本質上不同，而職業傷病之保險、預防、研究及重建制度相當重要，外界屢有職業災害保險應單獨立法之倡議，因此將職業災害保險自勞工保險條例抽離，於職業災害發生時，以保險給付儘速提供受災勞工補償，並建構包含「預防、補償及重建」之職業災害制度以保障勞工。爰擬具「勞工職業災害保險及保護法草案」。是否有當？敬請公決。 
2376,3,農民健康保險條例第七條及第二十三條條文修正草案,2021/4/23,2021/12/7,三讀,1,1,1,0,陳亭妃,劉建國,陳椒華,陳歐珀,許智傑,蔡易餘,,,,,,,,,,,,,,,,何欣純,邱志偉,黃國書,邱議瑩,張宏陸,賴瑞隆,蘇治芬,蔡適應,李昆澤,林岱樺,陳素月,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第七條及第二十三條條文修正草案,本院委員陳亭妃、劉建國、陳椒華、陳歐珀、許智傑、蔡易餘等18人，根據農委會統計，我國農民人口平均年齡高達62歲，主力農家平均年齡為 57.5 歲，又台灣每公頃農地均價是澳洲的750 倍、美國的157倍、日本的14倍，致使農民買不起地，且配合重大公共建設之區段徵收導致農民失去農地，而間接失去農保條件，導致許多老農喪失農保資格，無法保障其老年生活。另查，社會保險相關法制，如國民年金法第二十八條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅」，又如勞工保險條例第三十條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅。」，惟本條例之農民保險給付請求權仍僅為二年，恐讓農民們會有不公平感，爰修法將消滅時效調整為五年，與其它社會保險請求權一致。特擬具「農民健康保險條例第七條及第二十三條條文修正草案」，以避免農民經濟與權益蒙受損失。是否有當？敬請公決。 
2377,3,住宅法第二十二條、第二十三條及第四十一條條文修正草案,2021/4/23,2021/5/18,三讀,1,1,1,0,王美惠,羅致政,,,,,,,,,,,,,,,,,,,,林宜瑾,莊瑞雄,賴惠員,蔡易餘,湯蕙禎,高嘉瑜,余天,鍾佳濱,張廖萬堅,羅美玲,林楚茵,莊競程,陳素月,陳秀寳,陳歐珀,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住宅法第二十二條、第二十三條及第四十一條條文修正草案,本院委員陳亭妃、劉建國、陳椒華、陳歐珀、許智傑、蔡易餘等18人，根據農委會統計，我國農民人口平均年齡高達62歲，主力農家平均年齡為 57.5 歲，又台灣每公頃農地均價是澳洲的750 倍、美國的157倍、日本的14倍，致使農民買不起地，且配合重大公共建設之區段徵收導致農民失去農地，而間接失去農保條件，導致許多老農喪失農保資格，無法保障其老年生活。另查，社會保險相關法制，如國民年金法第二十八條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅」，又如勞工保險條例第三十條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅。」，惟本條例之農民保險給付請求權仍僅為二年，恐讓農民們會有不公平感，爰修法將消滅時效調整為五年，與其它社會保險請求權一致。特擬具「農民健康保險條例第七條及第二十三條條文修正草案」，以避免農民經濟與權益蒙受損失。是否有當？敬請公決。 
2382,3,長期照顧服務法第六條條文修正草案,2021/4/23,2021/5/18,三讀,1,1,1,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,吳斯懷,林奕華,洪孟楷,鄭正鈐,李德維,林為洲,萬美玲,賴士葆,曾銘宗,張育美,廖婉汝,林德福,羅明才,吳怡玎,魯明哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長期照顧服務法第六條條文修正草案,本院委員謝衣鳯等 17 人，目前我國勞工保險採綜合保險制度，包含普通事故保險及職業災害保險。職業災害保險受限於普通事故保險財務、保費負擔、適當保障等原則，難以單獨調整，故無法提供職業災害勞工及其家屬更適足之保障。實務上發生職業災害案件，常有勞工因未參加職業災害保險而無法獲得給付保障，僅得依規定向雇主求償，並領取職業災害勞工保護法津貼補助之狀況。因此為擴大保障範圍，確實保障受僱勞工之工作安全，爰擬具「勞工職業災害保險及保護法」草案，按不同就業型態，提供強制、自願及特別加保等加保管道，以確保勞工工作安全；另將受僱於登記有案事業單位之勞工，不論僱用人數，全部納入保障範圍；推估目前受僱於 4 人以下事業單位而尚未成立投保單位之勞工，約32 萬人未來可望受惠，並建構包括預防、補償及重建完整體系之職業災害保障制度。是否有當？敬請公決。 
2383,3,勞工職業災害保險及保護法草案,2021/4/23,2021/4/27,二讀,0,1,1,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,萬美玲,吳斯懷,賴士葆,林奕華,鄭正鈐,羅明才,洪孟楷,曾銘宗,李德維,張育美,林德福,吳怡玎,廖婉汝,林為洲,陳以信,魯明哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工職業災害保險及保護法草案,本院委員謝衣鳯等 17 人，目前我國勞工保險採綜合保險制度，包含普通事故保險及職業災害保險。職業災害保險受限於普通事故保險財務、保費負擔、適當保障等原則，難以單獨調整，故無法提供職業災害勞工及其家屬更適足之保障。實務上發生職業災害案件，常有勞工因未參加職業災害保險而無法獲得給付保障，僅得依規定向雇主求償，並領取職業災害勞工保護法津貼補助之狀況。因此為擴大保障範圍，確實保障受僱勞工之工作安全，爰擬具「勞工職業災害保險及保護法」草案，按不同就業型態，提供強制、自願及特別加保等加保管道，以確保勞工工作安全；另將受僱於登記有案事業單位之勞工，不論僱用人數，全部納入保障範圍；推估目前受僱於 4 人以下事業單位而尚未成立投保單位之勞工，約32 萬人未來可望受惠，並建構包括預防、補償及重建完整體系之職業災害保障制度。是否有當？敬請公決。
2407,3,勞工保險條例第五十九條條文修正草案,2021/4/23,2021/4/23,交付審查,0,0,0,0,呂玉玲,,,,,,,,,,,,,,,,,,,,,李德維,吳怡玎,鄭天財,翁重鈞,謝衣鳯,費鴻泰,溫玉霞,曾銘宗,萬美玲,洪孟楷,吳斯懷,游毓蘭,孔文吉,林德福,張育美,羅明才,陳以信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第五十九條條文修正草案,本院委員呂玉玲等18人，鑒於國人平均餘命緩步成長，65歲以上勞工已不在少數，而現行勞工保險條例已將投保年限由60 歲提高至65歲，惟第59條仍以60歲作為老年給付保險年資之上限，而 65 歲以上勞工之投保無法納入保險年資計算，造成權益之損害，實有改正之必要。爰擬具「勞工保險條例第五十九條」條文修正草案，將老年一次金、一次請領老年給付之保險年資計算，由現行 60 歲以前最高 45 個月，及逾60 歲保險年資最多以 5 年計最高 50 個月之限制，提高為 65歲以前最高 47 個月，及逾 65 歲保險年資最多以 5 年計最高52 個月。是否有當？敬請公決。 
2426,3,勞工保險條例第六十三條條文修正草案,2021/4/30,2021/4/30,交付審查,0,0,0,0,吳斯懷,,,,,,,,,,,,,,,,,,,,,曾銘宗,溫玉霞,李德維,翁重鈞,孔文吉,鄭天財,徐志榮,陳雪生,李貴敏,謝衣鳯,魯明哲,林為洲,廖婉汝,萬美玲,吳怡玎,張育美,游毓蘭,林思銘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十三條條文修正草案,本院委員吳斯懷等 19 人，有鑑於勞保條例規定被保險人死亡，其遺屬年金請領權在被保險人兄弟、姊妹及孫子女時，設有需受其撫養之條件限制，若被保險人死亡後無符合資格之親屬可以請領遺屬年金，剩餘的差額年金給付將全數充公。惟公教人員保險法相關請領資格並無「被保險人生前扶養」之條件限制，且被保險人在無法定受益人時，仍能透過生前預立遺囑方式指定受益人，相較之下勞保條例不僅有變相懲罰單身之嫌，更無法保障被保險人處理其遺屬年金之意志。爰此，擬具「勞工保險條例第六十三條」條文修正草案，刪除孫子女、兄弟姊妹須受被保險人扶養之規定，並新增第三項，若被保險人無第一項規定之法定受益人時，得由被保險人指定受益人，以保障勞工權益。是否有當？敬請公決。 
2465,3,性別工作平等法部分條文修正草案,2021/4/30,2021/4/30,交付審查,0,0,0,0,鄭麗文,張育美,,,,,,,,,,,,,,,,,,,,萬美玲,洪孟楷,溫玉霞,徐志榮,廖婉汝,許淑華,陳玉珍,鄭正鈐,謝衣鳯,林奕華,吳斯懷,游毓蘭,李德維,魯明哲,吳怡玎,林思銘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法部分條文修正草案,本院委員鄭麗文、張育美等 18 人，鑒於在少子女化、老年人口年齡結構快速高齡化、極端氣候致使天災頻傳及全球化可能帶來的疾病傳播等隱憂衝擊下，我國勞工未來極可能面臨各類「家庭照顧假」的安排需求。為使受僱者得以安心請假照顧家庭並同時享有就業保險相關福利，並肯認育嬰假家長對於國家之貢獻，爰擬具「性別工作平等法部分條文修正草案」。是否有當？敬請公決。 
2467,3,性別工作平等法第十六條條文修正草案,2021/4/30,2021/4/30,交付審查,0,0,0,0,萬美玲,,,,,,,,,,,,,,,,,,,,,謝衣鳯,馬文君,廖婉汝,游毓蘭,洪孟楷,林文瑞,林德福,許淑華,李德維,林奕華,魯明哲,溫玉霞,吳斯懷,陳玉珍,鄭正鈐,吳怡玎,徐志榮,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第十六條條文修正草案,本院委員萬美玲等 19 人，鑒於現行「性別工作平等法」第十六條僅規定受雇者任職滿 6 個月後，於每一子女滿 3 歲前，得申請育嬰留職停薪。然依行政院主計總處近 30 年調查發現，3 歲以下幼兒，主要照顧者為祖父母之比例從 1980 年的12.91%，大幅增加至2016年的39.31%；再根據教育部研究報告顯示，國人初為祖父母之平均年齡為 54 歲，但依勞動部統計 109 年勞工預計退休年齡平均則為 61.6 歲，顯見許多國人初為祖父母時，仍未退休，亦須面臨工作與育嬰之抉擇，使其肩負育嬰之責，卻無法申請育嬰留職停薪。綜上所述，爰具擬「性別工作平等法第十六條條文修正草案」，讓祖父母也可申請育嬰留職停薪，並將目前育嬰留職停薪年限放寬至最多3年。是否有當？敬請公決。 
