ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
3063,4,中華民國刑法施行法第九條之一條文修正草案,2021/10/15,2022/4/19,三讀,1,1,1,0,蔡易餘,賴品妤,,,,,,,,,,,,,,,,,,,,陳柏惟,莊瑞雄,王美惠,黃國書,吳琪銘,林岱樺,蘇治芬,陳秀寳,何欣純,張廖萬堅,邱志偉,羅致政,吳玉琴,何志偉,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員蔡易餘、賴品妤等 17 人，鑑於中華民國刑法施行法第九條之一原條文文字使用「妓女戶」之影響女性尊嚴，且係為性工作者皆為女性之刻版印象，不僅有違平等，更有違反「消除對婦女一切形式歧視公約」第五條規定之虞。爰提案修正「中華民國刑法施行法」第九條之一條文，將妓女戶修正為性交易處所。是否有當？敬請公決。 
3076,4,中華民國刑法刪除第二百九十二條條文草案,2021/10/15,2021/10/29,交付審查,0,0,0,0,趙正宇,林宜瑾,林思銘,,,,,,,,,,,,,,,,,,,王美惠,陳雪生,蔡壁如,陳椒華,邱顯智,鄭天財,陳歐珀,羅美玲,黃國書,林昶佐,蘇震清,張其祿,林楚茵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法刪除第二百九十二條條文草案,本院委員趙正宇、林宜瑾、林思銘等 16 人，鑑於我國已於民國七十三年完成《優生保健法》之立法，允許婦女於特定情形下施行人工流產、獲得保健服務，故刑法墮胎罪章之規範亦應與時俱進。惟刑法第二百九十二條所定之介紹墮胎罪，立法迄今已近百年，其立法理由及規範效果均顯有不合時宜之處，亟待修正。爰擬具「中華民國刑法刪除第二百九十二條條文草案」，刪除現有之刑罰規定，以保障婦女近用資訊之權利，促進其身體自主及生命健康之實現。是否有當？敬請公決。 
3122,4,中華民國刑法施行法第九條之一條文修正草案,2021/10/1,2022/4/19,三讀,1,1,1,0,陳亭妃,,,,,,,,,,,,,,,,,,,,,李昆澤,吳思瑤,張廖萬堅,林岱樺,陳明文,江永昌,黃秀芳,何志偉,湯蕙禎,劉櫂豪,楊曜,吳玉琴,劉建國,鄭運鵬,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員陳亭妃等 16 人，為落實「消除對婦女一切形式歧視公約」，以及避免法律條文中出現嚴重歧視與影響女性尊嚴之不當、不合時宜之用詞，爰擬具「中華民國刑法施行法」第九條之一條文修正草案，修正該用詞為「性交易場所」。是否有當？請公決案。
3156,4,中華民國刑法施行法第九條之一條文修正草案,2021/10/22,2022/4/19,三讀,1,1,1,0,高嘉瑜,,,,,,,,,,,,,,,,,,,,,蔡易餘,陳素月,羅美玲,林俊憲,陳秀寳,賴惠員,何志偉,劉建國,林淑芬,余天,邱泰源,王美惠,吳玉琴,鍾佳濱,陳椒華,蔡適應,莊瑞雄,蘇治芬,許智傑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員高嘉瑜等 20 人，鑑於中華民國刑法施行法第九條之一，使用「妓女戶」之用詞嚴重影響女性尊嚴，並造成性工作等同女性之刻板印象，實有違反「消除對婦女一切形式歧視公約」第五條規定之虞，爰修正為「性工作場所」，並擬具「中華民國刑法施行法第九條之一」，以消除對婦女之歧視。是否有當？敬請公決。 
3232,4,中華民國刑法施行法第九條之一條文修正草案,2021/10/15,2022/4/19,三讀,1,1,1,0,蔡易餘,賴品妤,,,,,,,,,,,,,,,,,,,,陳柏惟,莊瑞雄,王美惠,黃國書,吳琪銘,林岱樺,蘇治芬,陳秀寳,何欣純,張廖萬堅,邱志偉,羅致政,吳玉琴,何志偉,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員蔡易餘、賴品妤等 17 人，鑑於中華民國刑法施行法第九條之一原條文文字使用「妓女戶」之影響女性尊嚴，且係為性工作者皆為女性之刻版印象，不僅有違平等，更有違反「消除對婦女一切形式歧視公約」第五條規定之虞。爰提案修正「中華民國刑法施行法」第九條之一條文，將妓女戶修正為性交易處所。是否有當？敬請公決。 
3338,4,中華民國刑法刪除第二百九十二條條文草案,2021/10/15,2021/10/29,交付審查,0,0,0,0,趙正宇,林宜瑾,林思銘,,,,,,,,,,,,,,,,,,,王美惠,陳雪生,蔡壁如,陳椒華,邱顯智,鄭天財,陳歐珀,羅美玲,黃國書,林昶佐,蘇震清,張其祿,林楚茵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法刪除第二百九十二條條文草案,本院委員趙正宇、林宜瑾、林思銘等 16 人，鑑於我國已於民國七十三年完成《優生保健法》之立法，允許婦女於特定情形下施行人工流產、獲得保健服務，故刑法墮胎罪章之規範亦應與時俱進。惟刑法第二百九十二條所定之介紹墮胎罪，立法迄今已近百年，其立法理由及規範效果均顯有不合時宜之處，亟待修正。爰擬具「中華民國刑法刪除第二百九十二條條文草案」，刪除現有之刑罰規定，以保障婦女近用資訊之權利，促進其身體自主及生命健康之實現。是否有當？敬請公決。 
3355,4,中華民國刑法施行法第九條之一條文修正草案,2021/12/24,2022/4/19,三讀,1,1,1,0,陳亭妃,,,,,,,,,,,,,,,,,,,,,李昆澤,吳思瑤,張廖萬堅,林岱樺,陳明文,江永昌,黃秀芳,何志偉,湯蕙禎,劉櫂豪,楊曜,吳玉琴,劉建國,鄭運鵬,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員陳亭妃等 16 人，為落實「消除對婦女一切形式歧視公約」，以及避免法律條文中出現嚴重歧視與影響女性尊嚴之不當、不合時宜之用詞，爰擬具「中華民國刑法施行法」第九條之一條文修正草案，修正該用詞為「性交易場所」。是否有當？請公決案。 
3367,4,性別工作平等法第十五條、第二十二條及第四十條條文修正草案,2021/11/5,2021/12/28,三讀,1,1,1,0,何欣純,莊瑞雄,邱泰源,,,,,,,,,,,,,,,,,,,黃國書,莊競程,陳秀寳,鍾佳濱,陳素月,王美惠,蔡易餘,陳明文,陳歐珀,吳琪銘,賴瑞隆,劉櫂豪,賴惠員,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第十五條、第二十二條及第四十條條文修正草案,本院委員何欣純、莊瑞雄、邱泰源等 16 人，鑒於我國面臨嚴峻少子化現象，雖政府已陸續推出相關幼托措施，惟應積極透過法規及政策，進一步建構友善的生育環境，以提升生育率，維繫國家總體競爭力。世界衛生組織（WHO）發布「產前照護建議─正向懷孕經驗」指南，建議在懷孕期間檢查次數至少八次，國內全民健康保險補助產檢補助次數也將從十次增加至十四次，惟依現行性別工作平等法第十五條規定，女性妊娠期間產檢假仍僅有 5 天，為建構安心懷孕平安生產環境，更周全照顧所有懷孕婦女，配合全民健康保險補助產檢補助次數達到十四次，故將產檢假天數由 5 日修正為 7 日。除建立安心懷孕環境外，考量受僱者育嬰之照顧需求，放寬現行彈性工時及刪除受僱者之配偶需有工作才可申請育嬰留職停薪之規定。爰此修正現行條文，提出「性別工作平等法第十五條、第二十二條及第四十條條文修正草案」。是否有當？敬請公決。 
3377,4,性別工作平等法第十五條及第二十二條條文修正草案,2021/11/5,2021/12/28,三讀,1,1,1,0,邱泰源,莊瑞雄,蔡易餘,蘇震清,莊競程,陳亭妃,,,,,,,,,,,,,,,,鄭運鵬,楊曜,張廖萬堅,張宏陸,吳秉叡,許智傑,黃秀芳,王美惠,周春米,鍾佳濱,江永昌,陳明文,何欣純,陳瑩,管碧玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第十五條及第二十二條條文修正草案,本院委員邱泰源、莊瑞雄、蔡易餘、蘇震清、莊競程、陳亭妃等 21 人，有鑑於我國長期生育率偏低，少子女化現象已是國家安全的一大隱憂，必須積極推動對於勞工婦女更為友善的生育環境。爰擬具「性別工作平等法第十五條及第二十二條條文修正草案」，將產檢假日數從五日增加為七日，並增訂配偶之陪產檢假三日。是否有當？敬請公決。 
3385,4,中華民國刑法增訂部分條文草案,2021/12/24,2023/01/07,三讀,1,1,1,0,林昶佐,羅美玲,趙天麟,賴品妤,廖國棟,,,,,,,,,,,,,,,,,陳秀寳,鍾佳濱,吳秉叡,蔡易餘,莊瑞雄,邱泰源,徐志榮,吳思瑤,王美惠,洪申翰,范雲,林宜瑾,蔡適應,林俊憲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法增訂部分條文草案,本院委員林昶佐、羅美玲、趙天麟、賴品妤、廖國棟等 19 人，鑑於資訊科技發展快速，不斷發生侵害性隱私之社會案件且日趨嚴重。惟偽造或冒用他人身分之性隱私影像，或以性隱私影像為威脅恐嚇，各罪法定刑普遍不高，欠缺嚇阻力與預防犯罪效果。為符合聯合國《消除對婦女一切形式歧視公約》，遏止網路或其他數位環境中的暴力行為，爰擬具「中華民國刑法增訂部分條文草案」。是否有當？敬請公決。 
3557,4,勞動基準法第五十條條文修正草案,2021/11/26,2021/11/26,交付審查,0,0,0,0,陳玉珍,,,,,,,,,,,,,,,,,,,,,鄭正鈐,費鴻泰,林德福,鄭麗文,魯明哲,鄭天財,蔣萬安,楊瓊瓔,廖國棟,曾銘宗,萬美玲,林為洲,李貴敏,李德維,孔文吉,呂玉玲,羅明才,林奕華,游毓蘭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞動基準法第五十條條文修正草案,本院委員陳玉珍等 20 人，鑑於我國少子女化問題恐將連帶影響我國未來產業、經濟與國力發展，政府應尋思更有利於提高婦女生育意願的各項措施，方能減輕少子女化問題惡化。而根據調查顯示，影響婦女生育意願以「經濟壓力」為最大阻力，爰擬具「勞動基準法第五十條」條文修正草案，將產假期間受僱未滿六個月者，發給六成工資，使其與育嬰留停及失業給付標準一致，降低女性礙於收入減損而不願生育的意願。是否有當？敬請公決。
3614,4,性別工作平等法第十五條條文修正草案,2021/12/10,2021/12/28,三讀,1,1,1,0,陳玉珍,,,,,,,,,,,,,,,,,,,,,馬文君,陳超明,林德福,廖國棟,曾銘宗,林奕華,李德維,林文瑞,魯明哲,鄭正鈐,吳斯懷,翁重鈞,鄭麗文,林為洲,溫玉霞,許淑華,呂玉玲,萬美玲,陳以信,游毓蘭,高金素梅,楊瓊瓔,羅明才,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第十五條條文修正草案,本院委員陳玉珍等 24 人，鑑於婦女懷孕後例行做的產前檢查，可以預防婦女發生合併症及畸形胎兒的產生，也有助於早期發現孕婦及胎兒的健康問題。理想的產前檢查次數應為 15次，才能確保母體及胎兒的健康，爰擬具「性別工作平等法第十五條」條文修正草案，將產檢假日數由五日增加為七日。是否有當？敬請公決。 
3710,4,中華民國刑法施行法第九條之一條文修正草案,2021/12/24,2022/4/19,三讀,1,1,1,0,林宜瑾,邱志偉,,,,,,,,,,,,,,,,,,,,許智傑,林楚茵,邱議瑩,蘇巧慧,蔡適應,吳玉琴,吳秉叡,陳素月,鄭運鵬,賴惠員,王美惠,周春米,張宏陸,黃世杰,邱泰源,鍾佳濱,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員林宜瑾、邱志偉等 19 人，有鑑於《消除對婦女一切形式歧視公約施行法》要求各級政府機關必需採取立法或行政措施，消除性別歧視，並積極促進性別平等，然《中華民國刑法施行法》第九條之一，有違反《消除對婦女一切形式歧視公約》第五條之虞，故將「妓女戶」修正為「性交易場所」。爰擬具「中華民國刑法施行法第九條之一條文修正草案」。是否有當？敬請公決。 
3760,4,民法親屬編部分條文修正草案,2021/12/24,2021/12/24,交付審查,0,0,0,0,陳明文,蘇震清,,,,,,,,,,,,,,,,,,,,沈發惠,羅致政,范雲,陳素月,邱議瑩,張廖萬堅,黃秀芳,許智傑,陳歐珀,王美惠,劉櫂豪,李昆澤,何欣純,陳秀寳,林俊憲,伍麗華,湯蕙禎,羅美玲,邱泰源,莊競程,江永昌,吳思瑤,蘇巧慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民法親屬編部分條文修正草案,本院委員陳明文、蘇震清等 25 人，鑒於現行民法親屬編有關贍養費之規定，自公布施行以來未曾修正，為與時俱進，以符合實際需求，實有通盤檢討之必要，並符合消除對婦女一切形式歧視公約（CEDAW）第二十九號一般性建議之意旨。爰擬具「民法親屬編」部分條文修正草案。是否有當？敬請公決。 
3829,4,中華民國刑法施行法第九條之一條文修正草案,2021/12/24,2022/4/19,三讀,1,1,1,0,范雲,伍麗華,,,,,,,,,,,,,,,,,,,,王美惠,黃秀芳,蔡易餘,何欣純,湯蕙禎,吳玉琴,洪申翰,林楚茵,羅致政,邱泰源,管碧玲,張廖萬堅,沈發惠,蘇巧慧,邱議瑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法施行法第九條之一條文修正草案,本院委員范雲、伍麗華 Saidhai Tahovecahe 等 17 人，為落實我國簽署之「消除對婦女一切形式歧視公約」第五條意旨，避免法律繼續存有損害性別人權、歧視女性之不合時宜用詞，爰擬具「中華民國刑法施行法第九條之一」條文修正草案，修正「妓女戶」一詞為「性交易場所」，以符合公約規範，進一步促進性別平等。是否有當？敬請公決。 
3868,4,中華民國刑法部分條文修正草案,2021/12/24,2023/1/7,三讀,1,1,1,1,王婉諭,陳椒華,邱顯智,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
4193,5,優生保健法部分條文修正草案,2022/5/27,2022/5/27,交付審查,0,0,0,0,林靜儀,,,,,,,,,,,,,,,,,,,,,林俊憲,陳素月,李昆澤,劉世芳,蔡易餘,黃世杰,黃國書,林楚茵,范雲,張廖萬堅,郭國文,鍾佳濱,林宜瑾,吳思瑤,邱議瑩,蘇治芬,林岱樺,陳亭妃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,優生保健法部分條文修正草案,本院委員林靜儀等 19 人，鑑於尊重懷孕婦女之身體自主權，及避免歧視具身心障礙、特殊疾病及遺傳性疾病者，爰擬具「優生保健法部分條文修正草案」。是否有當？敬請公決。 
4381,5,中華民國刑法部分條文修正草案,2022/4/8,2022/10/7,退回程序委員會,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
4407,5,中華民國刑法部分條文修正草案,2022/4/15,2022/10/7,退回程序委員會,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
4566,5,中華民國刑法部分條文修正草案,2022/4/29,2022/10/7,退回程序委員會,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
4679,5,中華民國刑法部分條文修正草案,2022/5/6,2022/10/7,退回程序委員會,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
4724,5,建築法第九十七條條文修正草案,2022/5/13,2022/5/13,交付審查,0,0,0,0,鄭麗文,呂玉玲,,,,,,,,,,,,,,,,,,,,賴士葆,洪孟楷,楊瓊瓔,林文瑞,陳雪生,溫玉霞,游毓蘭,吳斯懷,鄭正鈐,李德維,陳玉珍,林為洲,張育美,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建築法第九十七條條文修正草案,本院委員鄭麗文、呂玉玲等 16 人，鑑於聯合國在 2006 年通過了「身心障礙權利公約」，以及 1979 年聯合國大會通過「消除對婦女一切形式歧視公約」等皆是人權平等條約，政府必須落實身心障礙人權的保障，及環境性別平權的機會，使其全面參與的社會環境。友善的環境空間也能讓社會進步，無障礙設施人人都有機會用到，且如今面臨高齡社會到來，無障礙環境至關重要。為符合憲法第十條國家對於身心障礙者之保險與就醫、無障礙環境之建構、教育訓練與就業輔導及生活維護與救助，應予保障。爰擬具「建築法第九十七條條文修正草案」，明定依該條授權訂立之建築技術規則，全面落實建構無障礙環境。是否有當？敬請公決。 
4803,5,中華民國刑法增訂部分條文草案,2022/5/20,2023/1/7,三讀,1,1,1,0,洪孟楷,,,,,,,,,,,,,,,,,,,,,賴士葆,翁重鈞,廖國棟,孔文吉,萬美玲,羅明才,林德福,溫玉霞,林奕華,林為洲,鄭天財,曾銘宗,江啟臣,林思銘,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法增訂部分條文草案,本院委員洪孟楷等 16 人，有鑑於我國中央政府經參酌「消除對婦女一切形式歧視公約（CEDAW）」一般性建議第 19 號第 6 段意旨，自 110 年便已訂定數位/網路性別暴力之定義，即「透過網路或數位方式，基於性別之暴力行為。即針對性別而施加他人之暴力或不成比例地影響他人，包括身體、心理或性之傷害、痛苦、施加威脅、壓制和剝奪其他行動自由等」內容，且於類型樣態中更包含惡意或未經同意散布與性有關個人資料。爰此，為跟進並落實相關防制作業，特擬具「中華民國刑法增訂部分條文草案」，新增對於竊錄性影音、強制竊錄性影音、散布性影音以及散布製作之不實性影音等處罰。是否有當？敬請公決。 
4868,5,優生保健法部分條文修正草案,2022/5/27,2022/5/27,交付審查,0,0,0,0,范雲,,,,,,,,,,,,,,,,,,,,,林楚茵,湯蕙禎,郭國文,林靜儀,何欣純,陳秀寳,莊競程,羅美玲,王定宇,王美惠,鍾佳濱,陳瑩,周春米,管碧玲,蘇巧慧,賴品妤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,優生保健法部分條文修正草案,本院委員范雲等 17 人，有鑑於優生保健法自民國 98 年修正以來，未再進行修正，隨著時代變遷與社會觀念之改變，有進行修正與討論之必要。為尊重懷孕婦女之身體自主權與生育權，消弭優生保健法對身心障礙、特殊疾病及遺傳性疾病之歧視性，爰將法律名稱改為「生育保健法」，並擬具「優生保健法」部分條文修正草案。是否有當？敬請公決。 
5055,6,中華民國刑法部分條文修正草案,2022/9/30,2022/10/7,退回程序委員會,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
5170,6,菸害防制法第四條條文修正草案,2022/10/14,2023/1/12,三讀,1,1,1,0,羅致政,何志偉,賴惠員,,,,,,,,,,,,,,,,,,,王美惠,鍾佳濱,湯蕙禎,莊瑞雄,吳玉琴,林俊憲,江永昌,許智傑,吳思瑤,余天,蔡易餘,沈發惠,何欣純,管碧玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菸害防制法第四條條文修正草案,本院委員羅致政、何志偉、賴惠員等 17 人，有鑑於實踐CEDAW 消除對婦女一切歧視之精神，並符合菸害防制菸品健康福利捐之宗旨，應符合不同性別比例之原則，爰擬具「菸害防制法」第四條條文修正草案。是否有當？敬請公決。 
5266,6,中華民國刑法部分條文修正草案,2022/10/28,2023/1/7,三讀,1,1,1,1,王婉諭,陳椒華,邱顯智,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院時代力量黨團，有鑑於近年透過未經被攝者同意而被拍攝、散布性私密影像之事件，以及藉散布性私密影像要脅被攝者為贖或為其他違反其意願之行為之性勒索事件層出不窮，戕害人民性隱私權、性自主權、名譽權、人身自由權及財產權等基本權利甚鉅；此類侵害因常係透過網際網路為之，一旦侵害發生，侵害結果即難以徹底除去，尤有預防之必要；且此類侵害之受害人性別比例極為不均，大多數之受害人為女性，顯見此類侵害不僅是對於個人之暴力，亦是結構性性別暴力之一環，國家應本於憲法上平等原則、以及消除對婦女一切形式歧視公約（CEDAW）之精神，積極制止此類侵害持續發生；惟現行法針對上開各行為，或未設有規定，或未能充分評價其對性隱私權和平等權之侵害，顯有不足。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
5333,6,國民體育法第三十九條條文修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,0,林靜儀,林昶佐,邱議瑩,莊瑞雄,趙天麟,,,,,,,,,,,,,,,,,蘇治芬,蘇巧慧,陳素月,吳玉琴,莊競程,賴惠員,王美惠,湯蕙禎,陳秀寳,陳明文,陳歐珀,羅美玲,何欣純,邱泰源,范雲,林岱樺,許智傑,王定宇,吳琪銘,張宏陸,洪申翰,張廖萬堅,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十九條條文修正草案,本院委員林靜儀、林昶佐、邱議瑩、莊瑞雄、趙天麟等 28 人，有鑑現代社會基於自由、平等、民主與人權，推動性別平等已是普世價值，現今提升人權重大議題應將性別觀點納入政府各項政策計畫、法令、方案之制定，又以運動及競技之相關領域愈趨廣泛，且所需專業日漸多元。為落實「消除對婦女一切形式歧視公約施行法」，並使體育之相關領域健全發展，爰擬具「國民體育法第三十九條條文修正草案」。是否有當？敬請公決。 
