ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
4476,5,嚴重特殊傳染性肺炎防治及紓困振興特別條例第三條條文修正草案,2022/4/22,2022/4/22,交付審查,0,0,0,1,曾銘宗,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嚴重特殊傳染性肺炎防治及紓困振興特別條例第三條條文修正草案,本院國民黨黨團，有鑑於新冠肺炎 Omicron 變異株傳播快速，本土案例急速攀升，中央流行疫情指揮中心推估未來疫情恐非常嚴峻，每日確診人數將破千、甚至破萬。面對如此嚴峻的情況，居家隔離人數已逾 3.2 萬，隨著未來染疫人數的增加，為免學校停課不停學、收托單位暫停照顧服務，導致受僱者因照顧嬰幼兒、兒少、身心失能者或家中長輩之需求，面臨所得減少之壓力。現雖有七天家庭照顧假之規定，然天數不敷所需，且無薪資補貼，為受僱者帶來極大壓力。為促進政府防疫措施之落實，研妥與病毒共存之準備和配套，爰擬具「嚴重特殊傳染性肺炎防治及紓困振興特別條例第三條條文修正草案」，除增加防疫照顧假及薪資補貼之相關規定，以法制化保障照顧者之權益外，並統一防疫隔離假與防疫照顧假之薪資補償標準，同時明定雇主或機關不得拒絕核給防疫照顧假義務、不得對請假之人為不利對待。是否有當？敬請公決。 
4483,5,家庭教育法第七條條文修正草案,2022/5/6,2022/5/6,交付審查,0,0,0,0,萬美玲,洪孟楷,游毓蘭,,,,,,,,,,,,,,,,,,,賴士葆,鄭天財,鄭正鈐,曾銘宗,林德福,林思銘,費鴻泰,徐志榮,孔文吉,林為洲,許淑華,羅明才,吳怡玎,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家庭教育法第七條條文修正草案,本院委員萬美玲、洪孟楷、葉毓蘭等 17 人，鑒於近年來我國因交通事故傷亡之學童人數居高不下，據交通部道安資訊查詢網統計數據指出，我國 18 歲以下兒少近五年因交通事故受傷甚至死亡人數皆有 2 萬餘人，且我國少子化愈發嚴重，每位學童皆為我國重要之幼苗，為降低學童因交通事故受傷甚至死亡之案例，爰擬具「家庭教育法第七條條文修正草案」於推動家庭教育相關事宜時，應結合交通機關或單位等，共同推動交通安全相關知識，以增進家長與學童之道交安全相關知識。是否有當？敬請公決。 
4497,5,國民體育法增訂第十六條之一條文草案,2022/4/29,2022/4/29,交付審查,0,0,0,0,莊瑞雄,陳亭妃,蘇震清,許智傑,,,,,,,,,,,,,,,,,,羅致政,吳琪銘,陳秀寳,劉世芳,張宏陸,江永昌,林淑芬,陳明文,張廖萬堅,陳素月,羅美玲,林俊憲,蔡易餘,管碧玲,王美惠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法增訂第十六條之一條文草案,本院委員莊瑞雄、陳亭妃、蘇震清、許智傑等 19 人，有鑑於當今運動科學越趨普及，除於職業運動外逐漸向下基層扎根，隨之衍生運動專業人員也越加多元，為確保兒少運動員身心發展及降低影響其往後運動生涯之運動傷害，遂將校園內體育專業人員之任用比照教育人員任用，爰擬具「國民體育法增訂第十六條之一條文草案」。是否有當？敬請公決。 
4536,5,兒童及少年性剝削防制條例部分條文修正草案,2022/4/29,2023/1/10,三讀,1,1,1,0,莊競程,張廖萬堅,陳秀寳,陳亭妃,何志偉,,,,,,,,,,,,,,,,,王婉諭,鄭運鵬,王美惠,林楚茵,吳玉琴,賴惠員,吳琪銘,劉世芳,余天,何欣純,郭國文,賴品妤,黃秀芳,陳瑩,湯蕙禎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年性剝削防制條例部分條文修正草案,本院委員莊競程、張廖萬堅、陳秀寳、陳亭妃、何志偉等 20人，有鑑於網路科技迅速發展，兒少更接近使用網路更為容易，兒少性剝削加害人不但利用社群網站及通訊軟體作為接觸兒少之媒介，更透過網路而散布、交換兒少色情物品，使傷害更為擴大，除應加強網路業者責任，使其協助儘速阻斷傳播外，亦應提高相關刑度以為嚇阻，爰擬具「兒童及少年性剝削防制條例部分條文」修正草案。是否有當？敬請公決。 
4777,5,兒童及少年福利與權益保障法增訂第二十四條之一條文草案,2022/5/20,2022/5/20,交付審查,0,0,0,0,蔣萬安,萬美玲,張育美,,,,,,,,,,,,,,,,,,,鄭天財,鄭正鈐,游毓蘭,孔文吉,翁重鈞,林德福,陳玉珍,吳怡玎,徐志榮,呂玉玲,楊瓊瓔,陳以信,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法增訂第二十四條之一條文草案,本院委員蔣萬安、萬美玲、張育美等 16 人，有鑑於我國部分兒童遊戲場檢驗機構因未依 CNS 規定執行檢驗，遭財團法人全國認證基金會停權，經查，目前兒童遊戲場檢驗機構之管理規範，缺乏母法授權，檢驗機構之管理權責亦不明確，爰擬具「兒童及少年福利與權益保障法增訂第二十四條之一」條文草案，明定主管機關應訂定兒童遊戲場檢驗機構之管理規範，以保障兒少遊戲安全。是否有當？敬請公決。 
4780,5,嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一及第三條之二條文草案,2022/5/20,2022/5/20,交付審查,0,0,0,0,蔣萬安,,,,,,,,,,,,,,,,,,,,,林為洲,游毓蘭,徐志榮,林德福,張育美,廖國棟,鄭正鈐,賴香伶,張其祿,萬美玲,廖婉汝,呂玉玲,陳以信,楊瓊瓔,陳雪生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一及第三條之二條文草案,本院委員蔣萬安等 16 人，有鑑於新冠疫情傳播快速，本土確診案例攀升，有照顧需求之兒少人數亦持續增加，惟我國防疫照顧假措施，因明定受僱者請假後雇主得不支薪，導致受僱者因經濟壓力缺乏請假意願，兒少照顧需求難以滿足。爰擬具「嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一及第三條之二條文草案」，將防疫照顧假及薪資補貼之相關規定法制化，並明定雇主或機關不得拒絕核給防疫照顧假義務、不得對請假之人為不利對待，以保障受僱者及兒少之權益。是否有當？敬請公決。 
4793,5,特殊教育法部分條文修正草案,2022/5/20,2023/5/29,三讀,1,1,1,0,蔡適應,邱志偉,賴品妤,,,,,,,,,,,,,,,,,,,黃秀芳,許智傑,莊瑞雄,吳琪銘,何志偉,趙天麟,陳歐珀,陳秀寳,邱泰源,林宜瑾,羅致政,賴惠員,蘇巧慧,陳亭妃,蔡易餘,郭國文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,特殊教育法部分條文修正草案,本院委員蔡適應、邱志偉、賴品妤等 19 人，有鑑於〈兒童權利公約〉（Convention on the Rights of the Child）於 1990 年生效後，經我國2014 年 11月 20日起以〈兒童權利公約施行法〉國內法化後，具有國內法效力。該公約第十二條明定兒童有就影響其本身之所有事物自由表示其意見之權利，但綜觀我國〈特殊教育法〉（以下稱本法）之條文，卻未有上開「兒少表意權」之內容，尤其本法涉及許多須接受特殊教育及相關服務措施之兒童，為使規範更為完善，且符合《兒童權利公約》要求，爰擬具「特殊教育法」部分條文修正草案。是否有當？敬請公決。 
4921,6,兒童及少年福利與權益保障法第五十三條、第八十九條及第一百條條文修正草案,2022/9/23,2022/9/23,交付審查,0,0,0,1,邱臣遠,蔡壁如,賴香伶,張其祿,高虹安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第五十三條、第八十九條及第一百條條文修正草案,本院台灣民眾黨黨團，鑒於兒虐案件在台灣仍層出不窮，顯示現行「兒童及少年福利與權益保障法」仍有疏漏，不足以全面保護兒少。現行法第五十三條第二項規定，任何人知悉兒少有第一項各款侵害其權益之情形，得通報地方主管機關，然若能賦予兒少之成年家屬法定通報義務，從家庭、社區到社會，形成綿密的保護網，更能維護兒少身心健全發展及免受不當對待之權利。爰擬具「兒童及少年福利與權益保障法第五十三條、第八十九條及第一百條條文修正草案」。是否有當？敬請公決。 
5123,6,入出國及移民法第三十一條條文修正草案,2022/10/7,2023/5/30,三讀,1,1,1,0,鄭麗文,,,,,,,,,,,,,,,,,,,,,曾銘宗,賴士葆,洪孟楷,鄭正鈐,翁重鈞,李德維,鄭天財,吳怡玎,吳斯懷,陳玉珍,溫玉霞,魯明哲,游毓蘭,張育美,廖婉汝,陳雪生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入出國及移民法第三十一條條文修正草案,本院委員鄭麗文等 17 人，有鑑於我國憲法對基本人權之保障，與實踐兒童權利公約施行法之精神，應積極保障兒童及少年基本權利之家庭團聚權，惟入出國及移民法現行條文對於外國籍配偶居留相關規定，未能充分考慮未成年子女最佳權益。爰提出「入出國及移民法第三十一條條文修正草案」針對離婚後對臺灣地區已設有戶籍未成年親生子女有扶養事實、行使負擔權利義務或會面交往，或因遭受家庭暴力離婚，且有在臺灣地區設有戶籍之未成年親生子女之外籍配偶，應准予在台繼續居留，以落實兒少家庭權之保障。是否有當？敬請公決。 
5124,6,家庭教育法第七條條文修正草案,2022/10/28,2022/10/28,交付審查,0,0,0,0,鄭麗文,,,,,,,,,,,,,,,,,,,,,洪孟楷,鄭天財,賴士葆,吳怡玎,鄭正鈐,陳玉珍,李德維,陳雪生,吳斯懷,溫玉霞,魯明哲,曾銘宗,翁重鈞,廖婉汝,游毓蘭,張育美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家庭教育法第七條條文修正草案,本院委員鄭麗文等 17 人，根據監察院交通及採購委員會所提調查報告，指出事故傷害為我國兒少非病死或非自然死主因，其中運輸事故更長年占我國兒少事故傷害致死首位，遠高於溺水、自殺及他殺等因素。而我國 109 年起連續 2 年兒少人口負成長，然近四年兒少交通事故傷亡人數不減反增，110年整體傷亡比率成長至 0.70%，為 OECD 後段國家。為重視人本交通及兒少生命安全權利，及建立下一代友善安全的交通及通學環境。爰擬具「家庭教育法第七條條文修正草案」。是否有當？敬請公決。 
5460,6,道路交通管理處罰條例第八十五條之四條文修正草案,2022/12/9,2022/12/9,交付審查,0,0,0,0,楊曜,許智傑,劉建國,,,,,,,,,,,,,,,,,,,何欣純,黃秀芳,賴惠員,莊競程,趙正宇,吳琪銘,江永昌,吳玉琴,張宏陸,林宜瑾,沈發惠,洪申翰,鍾佳濱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道路交通管理處罰條例第八十五條之四條文修正草案,本院委員楊曜、許智傑、劉建國等 16 人，為促進兒少之交通安全，對於未滿十四歲者違反道路交通管理處罰條例，其法定代理人除依法處罰外，新增法定代理人或監護人應同時接受道路交通安全講習，以落實兒少權益之保障，爰此，提出「道路交通管理處罰條例第八十五條之四條文修正草案」。是否有當？敬請公決。 
5638,6,國民教育法第二十條之一條文修正草案,2022/12/23,2023/5/29,三讀,1,1,1,0,蔡適應,,,,,,,,,,,,,,,,,,,,,邱議瑩,邱志偉,蘇巧慧,陳歐珀,趙天麟,林昶佐,黃秀芳,張廖萬堅,許智傑,管碧玲,何志偉,莊競程,吳琪銘,羅致政,陳亭妃,范雲,林靜儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民教育法第二十條之一條文修正草案,本院委員蔡適應等 18 人，有鑑於〈兒童權利公約〉（Convention on the Rights of the Child）於 1990 年生效後，經我國2014 年 11 月 20 日起以〈兒童權利公約施行法〉國內法化後，具有國內法效力。該公約第十二條明定兒童有就影響其本身之所有事物自由表示其意見之權利，但綜觀我國〈國民教育法〉（以下稱本法）關於學生收受獎懲規定後之申訴條文，卻未有上開「兒少表意權」之內容，為使規範更為完善，且符合《兒童權利公約》要求，爰擬具〈國民教育法〉第二十條之一條文修正草案。是否有當？敬請公決。 
5723,6,中華民國刑法第八十條條文修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,0,范雲,林宜瑾,張廖萬堅,,,,,,,,,,,,,,,,,,,余天,賴惠員,吳思瑤,鍾佳濱,林靜儀,管碧玲,陳秀寳,林楚茵,洪申翰,賴品妤,莊競程,伍麗華,江永昌,張宏陸,李昆澤,陳亭妃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法第八十條條文修正草案,本院委員范雲、林宜瑾、張廖萬堅等 19 人，有鑑於未成年之兒少遭受性侵、猥褻時，因其年紀過小，相關認知及意識恐不足，而不知自己正遭受侵害，或不知該如何求助及提起告訴；或因其與加害者之間巨大的權力不對等，例如加害者為其老師或親戚長輩，致其當下難以求助，待其日後或成年欲求助及追究加害者刑事責任之時，恐已超過現行刑事追訴期。為保障受害兒少權益，爰擬具「中華民國刑法第八十條條文修正草案」，規範對未成年者犯妨害性自主罪，其刑事追訴期自受害者成年起算。是否有當？敬請公決。 
5726,6,兒童及少年福利與權益保障法第二十三條條文修正草案,2022/12/30,2022/12/30,逕付二讀,0,1,1,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,呂玉玲,孔文吉,賴士葆,楊瓊瓔,馬文君,鄭天財,林文瑞,翁重鈞,廖婉汝,鄭麗文,林德福,林淑芬,李貴敏,溫玉霞,洪孟楷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第二十三條條文修正草案,"本院委員謝衣鳯等 16 人，依據內政部戶政司統計資料顯示，2019 年國人離婚對數共計 5 萬 4,346 對，離婚事件中約 85%是兩願離婚，然現行法中，缺少專業把關育有未成年子女之離婚父母，妥適安排後續子女照顧，以及親子關係維繫之機制。雖現行衛生福利部為引導離婚及家庭衝突案件之家長以子女利益為依歸，處理離婚或未成年子女監護權爭議，預防離婚事件對未成年兒少可能造成之身心發展影響及傷害，已於部分縣市推動社區式家事商談服務實施計畫，惟未有法源依據，導致推動不利且並不普及。爰擬具「兒童及少年福利與權益保障法第二十三條條文修正草案」，增定於父母兩願離婚或有親權爭議時，依未成年子女最佳利益，得提供兒童及少年社區式家事商談服務。是否有當？敬請公決。 "
5796,7,入出國及移民法第三十一條條文修正草案,2023/3/3,2023/5/30,三讀,1,1,1,0,陳玉珍,,,,,,,,,,,,,,,,,,,,,孔文吉,鄭天財,李德維,江啟臣,溫玉霞,徐志榮,呂玉玲,王鴻薇,洪孟楷,翁重鈞,張育美,廖婉汝,林思銘,吳怡玎,陳超明,廖國棟,鄭正鈐,魯明哲,游毓蘭,馬文君,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入出國及移民法第三十一條條文修正草案,本院委員陳玉珍等 21 人，有鑑於外籍配偶居留相關規定，為考慮未成年子女之利益，僅針對外國人於離婚後取得在臺灣地區已設有戶籍未成年親生子女監護權者，才准予繼續居留。但倘若因無取得未成年親生子女監護權，卻有扶養義務者，卻無法在台居留，顯對未成年子女成長不利。爰擬具「入出國及移民法第三十一條條文修正草案」，對於負有扶養事實之外籍配偶，應准予在台繼續居留，以落實兒少家庭權之保障。是否有當？敬請公決。 
5859,7,國籍法第二條及第七條條文修正草案,2023/3/3,2023/3/3,交付審查,0,0,0,0,蘇巧慧,李昆澤,張宏陸,,,,,,,,,,,,,,,,,,,楊曜,吳玉琴,邱泰源,莊競程,沈發惠,洪申翰,林楚茵,吳琪銘,賴惠員,陳亭妃,陳培瑜,陳秀寳,許智傑,湯蕙禎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國籍法第二條及第七條條文修正草案,本院委員蘇巧慧、李昆澤、張宏陸等 17 人，鑒於我國境內非本國籍無依兒少人數日益增加，依兒童權利公約第七條之精神，應保障其取得國籍之權利；另者，歸化人之未成年子女，若囿於原屬國規定，致不允許放棄原國籍者，應確保其居留權利，並有國民之權利義務，爰擬具「國籍法第二條及第七條條文修正草案」。是否有當？敬請公決。 
5873,7,入出國及移民法第三十一條條文修正草案,2023/3/3,2023/5/30,三讀,1,1,1,1,邱臣遠,吳欣盈,陳琬惠,吳欣盈,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入出國及移民法第三十一條條文修正草案,本院台灣民眾黨黨團，基於憲法對於基本人權之保障，與實踐兒童權利公約施行法之精神，應積極保障兒童與少年權益，以及基本權利中之家庭團聚權，惟現行入出國及移民法現行條文對於外國籍配偶居留相關規定，未能充分考慮未成年子女最佳權益。因此，針對離婚後對臺灣地區已設有戶籍未成年親生子女有扶養事實、行使負擔權利義務或會面交往，或因遭受家庭暴力離婚，且有在臺灣地區設有戶籍之未成年親生子女之外籍配偶，應准予在台繼續居留，以落實兒少家庭權之保障，爰擬具「入出國及移民法第三十一條條文修正草案」。是否有當？敬請公決。 
6167,7,特殊教育法第六條條文修正草案,2023/4/14,2023/5/29,三讀,1,1,1,0,萬美玲,洪孟楷,,,,,,,,,,,,,,,,,,,,翁重鈞,鄭天財,馬文君,鄭麗文,李德維,孔文吉,林為洲,廖婉汝,游毓蘭,羅明才,林德福,鄭正鈐,賴士葆,陳玉珍,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,特殊教育法第六條條文修正草案,本院委員萬美玲、洪孟楷等 17 人，鑒於「兒童權利公約」及「身心障礙者權利公約」皆有規定，兒童對影響自身之事務，有權自由表達其意見，然現行「特殊教育法」第六條第三項規定，各該主管機關辦理身心障礙學生鑑定及安置工作召開會議時應通知有關之學生家長列席，並未明確規定應通知學生，顯與公約之規定不符，實有改善之空間；另依「兒童及少年福利與權益保障法」第三十一條規定，政府應建立六歲以下兒童發展評估機制，對發展遲緩兒童，按其所需給予早期療育、醫療等各面向之特殊照顧，為讓學生兩階段之治療及輔導措施能保有一貫性並順利銜接，確有其必要於辦理鑑定學前教育階段之學生時，了解學生此前之各項狀況，爰擬具「特殊教育法第六條條文修正草案」，於第三項增訂應通知學生本人及其法定代理人、監護人或其他實際照顧者，並增訂第四項，要求辦理第一項鑑定學前教育階段業務時，主管教育機關應提供依兒少權法第三十一條規定辦理之學前教育階段兒童發展評估結果。是否有當？敬請公決。 
6178,7,公共電視法部分條文修正草案,2023/5/12,2023/5/26,三讀,1,1,1,0,陳培瑜,林楚茵,,,,,,,,,,,,,,,,,,,,湯蕙禎,陳靜敏,楊曜,鍾佳濱,高嘉瑜,邱泰源,羅致政,賴品妤,江永昌,陳秀寳,沈發惠,范雲,張廖萬堅,李昆澤,洪申翰,伍麗華,林宜瑾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共電視法部分條文修正草案,本院委員陳培瑜、林楚茵等 19 人，鑑於公共電視法最近修正係民國九十八年十二月三十日，迄今已逾十年未作修正，難以跟上社會變遷及數位科技發展，不僅未能與時俱進，甚已成阻礙，影響公視基金會營運穩定性，減損公共電視應促進之公共利益，實有迫切修正之必要。爰擬具「公共電視法部分條文修正草案」，促使公共電視符合數位時代公共媒體之職責，健全公視基金會之營運環境，重新檢討經費預算，刪除業已改變之過時規定，明確規範董事、監察人之合理選任門檻，納入員工代表董事；同時為使公視基金會承擔更多公共責任，彌補商業電視之不足，亦將多元族群及區域之服務、兒少服務、國際交流等需求納入執行之業務項目，並規定相關經費應有保障及專款專用。是否有當？敬請公決。 
6404,7,中華民國刑法第二百八十六條條文修正草案,2023/5/5,2023/5/5,交付審查,0,0,0,0,鄭麗文,,,,,,,,,,,,,,,,,,,,,陳雪生,萬美玲,溫玉霞,楊瓊瓔,陳玉珍,呂玉玲,吳怡玎,鄭天財,孔文吉,曾銘宗,賴士葆,張育美,林文瑞,林思銘,鄭正鈐,高金素梅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法第二百八十六條條文修正草案,本院委員鄭麗文等 17 人，鑒於近年來我國兒少受虐案件頻傳，然目前我國刑法針對虐童所定之刑責，最輕僅處以六個月以上有期徒刑，考量其惡害程度之嚴重程度，現行法規明顯不足以嚇阻。爰擬具「中華民國刑法第二百八十六條條文修正草案」，以保障兒少身心之健全或發育。是否有當？敬請公決。 
6623,7,兒童及少年福利與權益保障法第二十四條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,何志偉,,,,,,,,,,,,,,,,,,,,,黃國書,陳素月,湯蕙禎,游毓蘭,劉世芳,張其祿,許智傑,鍾佳濱,洪申翰,何欣純,林思銘,羅致政,江永昌,趙天麟,林淑芬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第二十四條條文修正草案,本院委員何志偉等 16 人，為保障兒少有平等參與適合其年齡的遊戲、娛樂活動的權利，爰擬具「兒童及少年福利與權益保障法第二十四條條文修正草案」。增訂活動空間應符合安全、融合、無障礙原則。是否有當？敬請公決。 
6629,7,中華民國刑法部分條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,林俊憲,黃國書,,,,,,,,,,,,,,,,,,,,鍾佳濱,洪申翰,張宏陸,林宜瑾,湯蕙禎,張廖萬堅,何欣純,許智傑,劉建國,陳秀寳,李昆澤,蔡易餘,郭國文,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院委員林俊憲、黃國書等 16 人，有鑑於兒少受虐案件頻傳，且不時發生受虐致死之悲劇，惟現行中華民國刑法僅有對於殺害、傷害、加暴及私刑拘禁直系血親尊親屬才有加重法定刑之機制，依實務經驗來看顯然對於直系血親卑親屬之安全權益缺乏妥善保障。爰擬具「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
6633,7,兒童及少年福利與權益保障法第八條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,萬美玲,林德福,鄭天財,徐志榮,李德維,溫玉霞,魯明哲,鄭麗文,陳玉珍,孔文吉,游毓蘭,林為洲,吳斯懷,翁重鈞,馬文君,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第八條條文修正草案,本院委員謝衣鳯等 16 人，根據衛生福利部的統計，每天平均有 122 件通報案件須處理，平均每天有 128 位孩子疑似遭到虐待；台灣少子化的缺口還沒補上，兒童保護的漏洞仍持續存在。爰擬具「兒童及少年福利與權益保障法第八條條文修正草案」，增訂中央主管機關應訂定「防止虐待」政策，以期能減少兒少虐待事件。是否有當？敬請公決。 
6634,7,兒童及少年福利與權益保障法第二十三條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,馬文君,鄭麗文,陳超明,孔文吉,游毓蘭,林德福,吳斯懷,翁重鈞,萬美玲,林思銘,鄭天財,洪孟楷,李德維,溫玉霞,魯明哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第二十三條條文修正草案,"本院委員謝衣鳯等16人，根據衛福部2016年至2021年之兒少失蹤統計，計有兒童4,369 件，少年3萬3,338 件，平均每年約6,284 人。兒少失蹤、離家問題之防治，涉及警政、社政、教育等單位職掌，亟需跨部門、跨領域、跨專業合作。爰擬具「兒童及少年福利與權益保障法第二十三條條文修正草案」，使現行失蹤或行方不明之兒童少年之協尋及相關防治工作有明確法源依據，強化我國兒少人身安全之保障。是否有當？敬請公決。 "
6717,8,營養及健康飲食促進法草案,2023/12/1,2023/12/15,三讀,1,1,1,0,陳培瑜,王美惠,林宜瑾,湯蕙禎,鄭運鵬,莊競程,洪申翰,羅致政,,,,,,,,,,,,,,羅美玲,何欣純,蔡培慧,范雲,吳玉琴,陳靜敏,賴品妤,陳秀寳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,營養及健康飲食促進法草案,本院委員陳培瑜、王美惠、林宜瑾、湯蕙禎、鄭運鵬、羅致政、莊競程、洪申翰、羅美玲、陳秀寳等 16 人，為據衛生福利部統計0至24歲自殺死亡率連續5年上升及教育部報告顯示各級學校通報學生自殺自傷人次呈逐年上升態勢，衛生福利部依法進行 6 歲以下兒童死亡原因回溯分析雖有初步結果，但分析個案涵蓋年齡層相較全國自殺防治中心統計15至24歲為青少年自殺主要族群則仍顯不足。為有效落實兒童權利公約第二次國家報告國際審查結論性意見第 47點第2款建議「進行研究以解決兒少心理健康狀況的結構性問題」，爰擬具「兒童及少年福利與權益保障法第十三條條文修正草案」。是否有當？敬請公決。 
6718,8,兒童及少年福利與權益保障法第十三條條文修正草案,2023/9/22,2023/9/22,交付審查,0,0,0,0,陳培瑜,王美惠,林宜瑾,湯蕙禎,鄭運鵬,羅致政,莊競程,洪申翰,羅美玲,陳秀寳,,,,,,,,,,,,吳玉琴,何欣純,賴品妤,陳靜敏,范雲,蔡培慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第十三條條文修正草案,本院委員陳培瑜、王美惠、林宜瑾、湯蕙禎、鄭運鵬、羅致政、莊競程、洪申翰、羅美玲、陳秀寳等 16 人，為據衛生福利部統計0至24歲自殺死亡率連續5年上升及教育部報告顯示各級學校通報學生自殺自傷人次呈逐年上升態勢，衛生福利部依法進行 6 歲以下兒童死亡原因回溯分析雖有初步結果，但分析個案涵蓋年齡層相較全國自殺防治中心統計15至24歲為青少年自殺主要族群則仍顯不足。為有效落實兒童權利公約第二次國家報告國際審查結論性意見第 47點第2款建議「進行研究以解決兒少心理健康狀況的結構性問題」，爰擬具「兒童及少年福利與權益保障法第十三條條文修正草案」。是否有當？敬請公決。 
