ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
1466,5,老年農民福利津貼暫行條例第四條條文修正草案,2007/3/23,2007/3/23,交付審查,0,0,0,0,林國慶,陳憲中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,廖本煙,潘孟安,薛凌,沈智慧,莊和子,鄭運鵬,徐少萍,湯火聖,陳景峻,羅明才,林樹山,謝明源,林耘生,林為洲,陳銀河,黃昭輝,許榮淑,江昭儀,郭榮宗,余政道,陳秀卿,魏明谷,曹來旺,謝欣霓,郭玟成,李鎮楠,顏文章,高建智,吳富貴,高志鵬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林國慶、陳憲中等 32人,鑒於老年農民福利津貼暫 行條例第四條有關福利津貼金額之規定僅發放五千元相較於 榮民就養金一萬三千五百五十元,可謂相差懸殊。基於福利 國家之觀念,且本於公平正義原則,國家必須有責任照顧「 所有的」老人,不應農民或榮民而有差別待遇。鑑此擬修正 將老年農民福利津貼暫行條例第四條第一項有關金額之規定 ,從五千元修正為一萬三千五百五十元,一併予以同等保障 ,爱提出「老年農民福利津貼暫行條例第四條條文修正草案 」,是否有當?敬請公決。"
1469,5,農民健康保險條例部分條文修正草案,2007/3/23,2007/3/23,交付審查,0,0,0,0,林樹山,魏明谷,鄭國忠,張花冠,彭紹瑾,余政道,王淑慧,鄭朝明,,,,,,,,,,,,,,,,,,,,,,,,,,盧天麟,曹來旺,徐國勇,張慶惠,陳重信,莊和子,顏文章,陳憲中,陳瑩,高建智,林耘生,謝欣霓,蔡其昌,沈發惠,林淑芬,許德祥,陳秀惠,黃偉哲,林岱樺,杜文卿,侯水盛,盧博基,彭添富,唐碧娥,陳景峻,許榮淑,邱創進,陳金德,尤清,林文扛,羅志明,何敏豪,王塗發,林正峰,藍美津,洪奇昌,張俊雄,江義雄,賴清德,薛凌,田秋堇,吳明敏,管碧玲,江昭儀,趙永清,郭榮宗,葉宜津,郭玟成,林國慶,吳富貴,湯火聖,李鎮楠,王世勛,潘孟安,李昆澤,李明憲,黃昭輝,鄭運鵬,陳朝龍,謝明源,陳明真,郭俊銘,王榮璋,"本院委員林樹山、魏明谷、鄭國忠、張花冠、彭紹瑾、余政 道、王淑慧、鄭朝明等77人,針對農民健康保險條例乃為保 障我廣大農民族群基本權益之法律,亦為以社會保險制度維 持社會安全機制之重要環節。農民保險為國家維護農民健康 、農民福祉及促進農村安定所制定之法律,其宗旨應為保護 實際從事農業及其相關工作者之權益。且農業工作相對於其 他行業,其所得之利益顯然不及其他,故對於從事農業工作 者之權益,政府自應妥善保護,以確保我國之農業發展。爱 提案「農民健康保險條例」部分條文修正草案。是否有當? 請公決。"
1470,5,農會法第十八條條文修正草案,2007/3/23,2007/3/23,交付審查,0,0,0,0,林樹山,魏明谷,鄭國忠,張花冠,彭紹瑾,余政道,王淑慧,鄭朝明,,,,,,,,,,,,,,,,,,,,,,,,,,盧天麟,曹來旺,徐國勇,張慶惠,陳重信,莊和子,陳憲中,高建智,林耘生,林淑芬,顏文章,陳瑩,謝欣霓,蔡其昌,沈發惠,許德祥,陳秀惠,黃偉哲,林岱樺,杜文卿,侯水盛,盧博基,彭添富,唐碧娥,許榮淑,陳景峻,邱創進,陳金德,尤清,林文郎,何敏豪,林正峰,藍美津,江義雄,羅志明,王塗發,洪奇昌,張俊雄,賴清德,管碧玲,吳明敏,薛凌,田秋堇,趙永清,江昭儀,潘孟安,郭榮宗,葉宜津,郭玟成,林國慶,吳富貴,湯火聖,李鎮楠,王世勛,李昆澤,李明憲,黃昭輝,鄭運鵬,陳朝龍,謝明源,陳明真,蕭美琴,郭俊銘,"本院委員林樹山、魏明谷、鄭國忠、張花冠、彭紹瑾、余政 道、王淑慧、鄭朝明等77人,針對農會法第十八條部分條文 限制農會會員之遷徙自由,違反農會以保障農民權益、改善 農民生活之宗旨;且造成農民因遷徙搬離原農會組織區域而 喪失農保資格,亦違反農民健康保險第六條之規定,農民健 康保險乃農民基於身分當然享有之權益。爱擬具「農會法第 十八條」條文修正案,增訂第四款後段文字。是否有當?敬 請公決。"
1473,5,老年農民福利津貼暫行條例第四條條文修正草案,2007/3/30,2007/3/30,交付審查,0,0,0,0,林重謨,蔡啟芳,侯水盛,潘孟安,盧天麟,高建智,余政道,唐碧娥,,,,,,,,,,,,,,,,,,,,,,,,,,黃昭輝,李俊毅,王幸男,曹來旺,林樹山,林國慶,張慶惠,陳重信,張俊雄,藍美津,莊和子,黃偉哲,吳富貴,江昭儀,陳啟昱,莊碩漢,鄭運鵬,黃淑英,林文郎,彭紹瑾,邱創進,蔡其昌,魏明谷,尤清,顏文章,彭添富,林志嘉,曾燦燈,郭俊銘,梅長錡,張花冠,林育生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林重護、蔡啟芳、侯水盛、潘孟安、盧天麟、高建 智、余政道、唐碧娥等40人,有鑒於最低基本工資可視為人 民維持基本生活水準之意涵,現行每月僅有五千元的老年農 民福利津貼相較於一萬五千八百四十元之法定基本工資,實 已偏低,不但無法維持老年農民基本生活需求,亦與老年農 民長期對國家的貢獻不成正比,更有違政府落實照顧農民的 承諾,再加上近年來物價年年高漲,使老年農民生活的艱苦 更加雪上加霜。職是之故,基於保障老年農民基本生活水準 ,肯定老年農民之貢獻並提昇其生活品質,特擬具「老年農 民福利津貼暫行條例第四條修正案」,比照國內法定基本工 資之標準,將現行老年農民福利津貼發放金額由每月五千元 提高至每月一萬五千元。是否有當,敬請公決。"
1492,5,敬老福利生活津貼暫行條例第三條條文修正草案,2007/4/10,2007/12/21,二讀,0,1,1,0,侯彩鳳,羅明才,羅世雄,翁重鈞,黃昭順,張碩文,沈智慧,盧秀燕,朱鳳芝,楊瓊瓔,吳清池,張麗善,廖婉汝,楊仁福,鍾紹和,李鎮楠,邱鏡淳,劉盛良,蔡錦隆,,,,,,,,,,,,,,,張慶忠,章仁香,帥化民,林志嘉,曾華德,費鴻泰,林德福,曹爾忠,郭素春,吳松柏,吳光訓,柯俊雄,林建榮,陳銀河,林正二,黃適卓,許榮淑,蔡家福,趙良燕,孔文吉,吳成典,陳杰,陳朝容,吳英毅,徐中雄,林樹山,孫大千,陳志彬,劉銓忠,蔡正元,林滄敏,徐少萍,江連福,紀國棟,呂學樟,李嘉進,林益世,葉芳雄,林炳坤,吳志揚,,,,,,,,,,,,,,,,,,,,,,,,"本院委員侯彩鳳、羅明才、羅世雄、翁重鈞、黃昭順、張碩 文、沈智慧、盧秀燕、朱鳳芝、楊瓊櫻、吳清池、張麗善、 廖婉汝、楊仁福、鍾紹和、李鎮楠、邱鏡淳、劉盛良、蔡錦 隆等59人,關於現行敬老福利生活津貼,每月發給三千元敬 老金。由於現行敬老津貼的補助金額過低,除了無法滿足民 眾最低的基本生活需求外,又因為身份、職業別的不同,所 領取的津貼數額也不一,例如農民每個月五千元,而一般民 眾只有三千元,造成明顯的差別待遇。現行敬老津貼只有三 千元,對於老人的照護缺少實質的助益,許多老人必須靠此 微薄的津貼過活,不能解決老人安養的實質問題,因此,本 席建議將現行三千元調整為五千元。是否有當?請公決。"
1501,5,老年農民福利津貼暫行條例第四條、第六條及第七條條文修正草案,2007/4/13,2007/4/13,交付審查,0,0,0,0,洪玉欽,翁重鈞,陳志彬,羅明才,陳杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朱鳳芝,林建榮,蔣孝嚴,郭素春,林滄敏,謝文政,黃健庭,張慶忠,林春德,蔡勝佳,李鴻鈞,帥化民,吳志揚,張碩文,江義雄,吳英毅,賴士葆,費鴻泰,黃昭順,許舒博,潘維剛,黃義交,曹爾忠,陳朝容,朱俊曉,吳松柏,吳清池,何智輝,劉盛良,孔文吉,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員洪玉欽、翁重鈞、陳志彬、羅明才、陳杰等 36人, 針對目前「老年農民福利津貼暫行條例」中,對於老年農漁 民僅發放新臺幣五千元福利津貼,無法讓老年農漁民安享晚 年。為加強老年農漁民之經濟安全保障, 提出「老年農民 福利津貼暫行條例第四條、第六條、第七條條文修正草案」 ,是否有當?敬請公決。"
1504,5,農民健康保險條例第十九條條文修正草案,2007/4/13,2007/4/13,交付審查,0,0,0,0,湯火聖,鄭朝明,余政道,盧博基,廖本煙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林樹山,彭添富,許德祥,賴清德,郭林勇,彭紹瑾,莊碩漢,黃淑英,陳景峻,郭正亮,顏文章,王淑慧,沈發惠,杜文卿,王塗發,紀國棟,蔡正元,江義雄,陳明真,楊瓊瓔,張慶惠,陳銀河,盧秀燕,林滄敏,藍美津,尹伶瑛,曹來旺,劉盛良,李昆澤,郭榮宗,蔡同榮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員湯火聖、鄭朝明、余政道、盧博基、廖本煙等 37 人 ,針對現行「農民健康保險條例」第十九條僅規定「投保單 位為不合本條例規定之人員辦理參加保險手續,領取保險給 付者,保險人應依法追還;並取消被保險人資格」,被保險 人不符農民健康保險條例資格,自無領取保險給付之權;惟 保險人之不給付保險金尚應考量國家照顧弱勢農民政策,爱 參照保險法第六十四條第三項及憲法保護農民之旨,增列保 險人不給付保險金之限制,以督促保險人落實保險契約存續 中查察農民投保資格,並兼顧農民之信賴利益。是否有當, 敬請公決。"
1525,5,老年農民福利津貼暫行條例第四條條文修正草案,2007/4/27,2007/4/27,交付審查,0,0,0,0,林樹山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,郭玟成,黃偉哲,李鎮楠,陳瑩,莊碩漢,高建智,盧天麟,謝明源,張慶惠,黃昭輝,江義雄,王淑慧,陳秀惠,管碧玲,蔡啟芳,曾燦燈,彭添富,尹伶瑛,蔡勝佳,杜文卿,蔡其昌,陳志彬,吳清池,陳銀河,彭紹瑾,許榮淑,紀國棟,楊瓊瓔,陳明真,廖本煙,湯火聖,吳明敏,侯彩鳳,顏文章,郭俊銘,邱創進,沈發惠,洪奇昌,鄭國忠,賴清德,田秋堇,王拓,李昆澤,王世勛,魏明谷,,,,,,,,,,,,,,,,,,,"本院委員林樹山等 46人,針對現行「老年農民福利津貼暫行 條例」第四條第一項及第四項,喪失農保效力後致有不能領 取福利津貼者極為不公。另領取區區數十萬元之勞保老年給 付金後,參加農保年滿六十五歲不能領取老年農民福利津貼 ,殊為無理, 擬具「老年農民福利津貼暫行條例第四條第 一項及第四項」條文修正草案,是否有當?敬請公決。"
1530,5,遺產及贈與稅法第十三條、第四十四條及第四十五條條文修正草案,2007/4/27,2007/5/10,委員會審查,0,0,1,0,江昭儀,李鎮楠,黃劍輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林國慶,羅志明,徐國勇,郭林勇,王淑慧,林岱樺,林樹山,陳秀惠,曹來旺,陳啟昱,林為洲,吳秉叡,吳富貴,蔡啟芳,何敏豪,王塗發,陳朝容,陳明真,陳瑩,許榮淑,藍美津,潘孟安,顏文章,李俊毅,薛凌,田秋堇,許德祥,郭正亮,趙永清,莊和子,吳明敏,蕭美琴,林育生,黃偉哲,陳憲中,陳重信,陳銀河,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員江昭儀、李鎮楠、黃劍輝等 40人,為追求租稅公平 、合理,讓大部分的農民及小康家庭免於遺產稅的困擾;及 解決現行遺產稅罰緩裁量過於僵化,造成民怨;並簡化遺產 稅的稅率級距,解決現行級距過於繁複,使納稅義務人難以 遵從等問題。爱此,提出「遺產及贈與稅法第十三條、第四 十四條、第四十五條」修正案,以使遺產稅的課徵,更為合 理、公平、便民。是否有當?敬請公決。"
1534,5,敬老福利生活津貼暫行條例第三條條文修正草案,2007/5/4,2007/12/21,二讀,0,1,1,0,廖婉汝,江義雄,盧秀燕,楊瓊瓔,林建榮,吳育昇,傅崐萁,何智輝,劉盛良,,,,,,,,,,,,,,,,,,,,,,,,,帥化民,吳松柏,蘇起,張慶忠,林南生,羅世雄,郭素春,吳成典,費鴻泰,吳志揚,林德福,黃健庭,徐少萍,吳英毅,曾永權,李慶安,侯彩鳳,朱俊曉,周守訓,蔡家福,陳志彬,李嘉進,吳清池,紀國棟,林樹山,林益世,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員廖婉汝、江義雄、盧秀燕、楊瓊要、林建榮、吳育 昇、傅岷 、何智輝、劉盛良等40人,鑑於「敬老福利生活 津貼暫行條例」第三條規定,只有符合請領標準者,得請領 敬老福利生活津貼每月新臺幣3,000元。然因近幾年來物價上 漲,且對照老年農民福利津貼每個月可以領取新臺幣5,000元 ,顯見政府對於老人福利的照顧略顯不夠,爱此提出本法修 正案,將敬老福利生活津貼提高為每月新臺幣5,000元,以切 合現行國內消費水平,確實的照顧到老年人之生計,是否有 當?請公決。"
1539,5,老年農民福利津貼暫行條例第四條條文修正草案,2007/5/4,2007/7/20,三讀,1,1,1,0,翁重鈞,張碩文,許舒博,張麗善,洪玉欽,蔡錦隆,劉銓忠,陳杰,林滄敏,黃健庭,,,,,,,,,,,,,,,,,,,,,,,,張慶忠,林南生,陳朝容,李慶華,李復興,王昱婷,李慶安,郭素春,陳秀卿,劉盛良,孔文吉,林正峰,洪秀柱,章仁香,李嘉進,朱鳳芝,吳光訓,伍錦霖,費鴻泰,蔡正元,吳育昇,吳英毅,蔡家福,羅世雄,侯彩鳳,帥化民,吳志揚,羅明才,林建榮,陳根德,楊仁福,江丙坤,盧秀燕,廖國棟,吳成典,吳清池,郭林勇,林鴻池,丁守中,潘維剛,陳銀河,吳敦義,孫大千,蔡豪,高金素梅,沈智慧,謝國樑,謝文政,蔣孝嚴,廖婉汝,江義雄,呂學樟,雷倩,周守訓,楊麗環,,,,,,,,,"本院委員翁重鈞、張碩文、許舒博、張麗善、洪玉欽、蔡錦 隆、劉銓忠、陳杰、林滄敏、黃健庭等65人,為「老年農民 福利津貼暫行條例」立法之目的,意在照顧弱勢老年農民, 念其奉獻一生為我國農業發展奠定穩固良好的基石,使其年 老無法工作時亦有國家回饋的福利保障,每月給予新臺幣五 千元之基準規定,係考量政府當時財政負擔所訂。惟現行老 年福利津貼每月五千元於現行生活消費水平顯不相當,難以 達成國家照顧弱勢老年農民之目的,故於權衡國家財政收支 之平衡範圍內,特擬具「老年農民福利津貼暫行條例」第四 條修正草案,將現行老年農民福利津貼發放金額提高至具體 可行且朝野已達成共識之新臺幣六千元。鑒於年底立委選舉 及明年總統大選將至,為避免津貼調高政策成為操作選舉工 具,而國民年金法無法如陳水扁總統所言於七月完成立法, 故應於96年7月1日起實施。且此一金額係屬階段性調整, 後續應視國家財政負擔予以持續檢討並逐年調高。本案老農 津貼調整所需預算應由行政院比照95 年中央總預算自行調整 方式調整之,若自行調整仍有窒礙難行之處應透過動支第二 預備金甚或追加減預算以達成。本案逕付二讀,是否有當, 敬請公決。"
1556,5,農業基本法草案,2007/5/11,2007/5/31,委員會審查,0,0,1,1,柯建銘,王幸男,王拓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,王淑慧,郭正亮,田秋堇,黃昭輝,張慶惠,高志鵬,盧博基,陳明真,葉宜津,陳瑩,魏明谷,陳秀惠,林重謨,盧天麟,黃偉哲,王塗發,蔡同榮,陳憲中,林岱樺,侯水盛,吳秉叡,徐國勇,邱創進,李俊毅,李昆澤,許德祥,管碧玲,林國慶,賴清德,高建智,吳富貴,謝明源,陳朝龍,許榮淑,曹來旺,杜文卿,薛凌,王世勛,林樹山,李鎮楠,謝欣霓,鄭運鵬,湯火聖,王榮璋,潘孟安,蔡啟芳,李明憲,蕭美琴,尤清,陳重信,余政道,趙永清,黃淑英,郭玟成,莊和子,顏文章,林耘生,蔡其昌,吳明敏,郭榮宗,彭紹瑾,林育生,王世堅,"本院民進黨黨團、委員柯建銘、王幸男、王拓等 84人,為因 應國內外環境之發展與變遷,維護農業環境並持續發展,實 需注入新思維,以促進農業政策穩定施行,並導引農業施政 方向,維護農、林、漁、牧資源及保障農、漁民之權益。應 速制定農業根本大法——農業基本法,以落實永續發展農業; 並以基本法之優越性與指導性,引導農業政策發展、建立部 門協商平台,且作為農業政策推動與制度施行之依循,以均 衡發展三生(生產、生活、生態)、三農(農業、農民、農 村),建立安全農業、發展與建設農村、健全農業生產與運 銷、農(漁)民培育照顧與福利及生態環境保育。民主進步 黨立法院黨團爱提出「農業基本法草案」。是否有當?敬請 公決。"
1621,5,老年農民福利津貼暫行條例第四條、第六條及第七條條文修正草案,2007/6/8,2007/6/15,二讀,0,1,1,0,柯建銘,王幸男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃劍輝,許德祥,陳啟昱,侯水盛,洪奇昌,高志鵬,黃誠,楊芳婉,彭添富,鄭國忠,郭正亮,薛凌,王世勛,陳金德,郭俊銘,陳朝龍,林岱樺,鄭朝明,杜文卿,吳富貴,莊和子,陳憲中,李鎮楠,郭玟成,李明憲,林文郎,余政道,魏明谷,李俊毅,尤清,曹來旺,王塗發,張花冠,林育生,顏文章,江昭儀,邱創進,林淑芬,謝欣霓,黃昭輝,盧博基,徐國勇,林國慶,唐碧娥,許榮淑,葉宜津,蔡啟芳,謝明源,蔡其昌,蔡同榮,王淑慧,王世堅,黃偉哲,林耘生,張慶惠,潘孟安,林重謨,莊碩漢,郭榮宗,高建智,林樹山,湯火聖,彭紹瑾,"本院委員柯建銘、王幸男等 66人,擬具之「老年農民福利津 貼暫行條例第四條、第六條及第七條條文修正草案」,將老 年農民福利津貼,由每月五千元提高為每月六千元。是否有 當,敬請公決。"
1664,6,農民健康保險條例第二條及第三十一條條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,潘孟安,黃偉哲,李昆澤,尹伶瑛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,顏文章,莊和子,曹來旺,王世堅,徐國勇,林岱樺,郭玟成,侯水盛,王世勛,藍美津,杜文卿,彭添富,謝明源,李鎮楠,許德祥,陳秀惠,張慶惠,蔡其昌,林耘生,陳瑩,王榮璋,鄭運鵬,陳啟昱,莊碩漢,謝欣霓,鄭國忠,江昭儀,田秋堇,陳憲中,吳明敏,黃劍輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林樹山、潘孟安、黃偉哲、李昆澤、尹伶瑛等 36人 ,為憲法增修條文早將「殘障者」用詞正名為「身心障礙者 」,而一般市民社會也從善如流的使用比較中性的「身心障 礙者」的稱呼,顯現出我國民進步與相互尊重的素養與觀念 ;但觀乎我國許多法律與行政規定,條文內容仍以「殘廢」 或「殘障」稱呼「身心障礙者」,有違憲法之修正意旨,也 不符合進步社會對弱勢族群的尊重。爱提案修正「農民健康 保險條例」部分條文,將「殘廢」二字改為「身心障礙」。 是否有當?敬請公決。"
1692,6,公教人員保險法第十四條及第十五條之一條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,李鎮楠,陳瑩,王榮璋,莊碩漢,林淑芬,高建智,郭俊銘,謝明源,張慶惠,黃昭輝,江義雄,王淑慧,陳秀惠,管碧玲,蔡啟芳,曾燦燈,羅世雄,郭玟成,盧博基,陳金德,沈發惠,賴清德,王幸男,侯水盛,林重謨,魏明谷,許德祥,吳松柏,鄭國忠,林為洲,羅志明,何敏豪,林岱樺,李昆澤,潘孟安,蔡其昌,邱創進,徐國勇,曹來旺,藍美津,黃宗源,尤清,謝欣霓,吳富貴,薛凌,田秋堇,李明憲,郭榮宗,陳憲中,許榮淑,陳銀河,張花冠,林國慶,鄭朝明,蔡同榮,葉宜津,林文郎,尹伶瑛,王世堅,江昭儀,顏文章,湯火聖,"本院委員林樹山、廖婉汝等 71人,為公教人員領取「一次養 老給付」之規定,依現行之公教人員保險法,除了「被保險 人依法退休、資遣者或繳付保險費滿十五年並年滿五十五歲 而離職退保者,予以一次養老給付。』並無勞工保險條例「 參加保險之年資合計滿二十五年,年滿五十歲退職者」之規 定,擬於第十四條比照勞工保險條例增列此規定。另為現行 「公教人員保險法」第十五條之一,有關保留公保年資之規 定,只有退保之後參加勞工保險或軍人保險,並無退保之後 參加農民健康保險者,故為求公平,使退保之後參加農民健 糜保險者,其公保之保險年資亦得保留,侯其達公教人員、 勞工退休年齡時,亦得申請公教人員保險之養老給付。爱提 出公教人員保險法部分條文修正案,是否有當,敬請公決。"
1706,6,農業基本法草案,2007/9/28,2007/9/28,交付審查,0,0,0,0,蔡勝佳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鍾榮吉,高思博,李慶華,林德福,張顯耀,陳朝容,陳志彬,吳英毅,李鴻鈞,黃德福,邱鏡淳,吳育昇,林惠官,林正二,丁守中,江義雄,林益世,紀國棟,何智輝,傅崐萁,趙良燕,林春德,李復甸,吳松柏,黃義交,林建榮,鍾紹和,徐耀昌,劉文雄,吳清池,劉憶如,鄭金玲,柯淑敏,李和順,林炳坤,林郁方,沈智慧,謝文政,李全教,葉芳雄,伍錦霖,林鴻池,,,,,,,,,,,,,,,,,,,,,,"本院委員蔡勝佳等 43人,有鑑於農業、食品及農村是國家發 展的根本,為國民優質生活品質及相關農產業發展與創新的 依據,衡量國內外環境之發展與變遷,農業的「轉型」在國 際上已是必然趨勢,為與國際接軌及增進全民福祉的考量下 ·台灣農業需要一部農業根本大法,作為農業「前進與轉型 」的過程依據,進而創造優質農業產、製、儲、銷及農村的 環境。因此,藉由基本法之優越性與指導性,引導農業發展 ,健全農業組織體系、提昇農村優質繁榮的生活環境、鼓勵 相關農產業的發展與創新及保障農民福祉,為當前農業建立 新方向與目標,爱此,特提出「農業基本法草案」明定農業 發展的施政方針與策略,推動農業相關政策的施行,以作為 農業的根本大法,是否有當?請公決。"
1754,6,農村再生條例草案,2007/10/26,2007/10/26,交付審查,0,0,0,1,郭素春,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院國民黨黨團,有鑑於我國加入 WTO世界貿易組織之後, 農業生產大幅下降,農民收益日益減少,對於農村經濟及農 民生活影響至巨。復以多年來政府重商輕農,重都市輕農村 的結果,使得農村人口外移,社區發展遲緩,設施老舊殘破 ;雖然政府最近以「田園住宅社區」為口號推動農村改建, 卻祇著重在開發新社區的作法上,無法嘉惠大多數農民的實 際生活,為此,國民黨黨團主張推動「第三階段農地改革」 ,依據整體農村發展之需要,以現有4000個農村為重點,重 建農村新風貌,使農村活化再生,達到建設富麗新農村的目 標;國民黨黨團爱依此本旨,提出制定「農村再生條例」草 案,是否有當,敬請公決。"
1755,6,民法部分條文修正草案,2007/11/2,2007/11/2,交付審查,0,0,0,0,管碧玲,黃偉哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡啟芳,王拓,徐國勇,吳富貴,張花冠,高建智,湯火聖,何敏豪,陳金德,羅志明,陳憲中,陳瑩,林耘生,楊芳婉,林育生,王淑慧,黃昭輝,陳秀惠,杜文卿,彭添富,高志鵬,鄭運鵬,莊和子,郭玟成,林樹山,鄭朝明,莊碩漢,許榮淑,王世勛,藍美津,吳明敏,王塗發,曹來旺,鄭國忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院國民黨黨團,有鑑於我國加入 WTO世界貿易組織之後, 農業生產大幅下降,農民收益日益減少,對於農村經濟及農 民生活影響至巨。復以多年來政府重商輕農,重都市輕農村 的結果,使得農村人口外移,社區發展遲緩,設施老舊殘破 ;雖然政府最近以「田園住宅社區」為口號推動農村改建, 卻祇著重在開發新社區的作法上,無法嘉惠大多數農民的實 際生活,為此,國民黨黨團主張推動「第三階段農地改革」 ,依據整體農村發展之需要,以現有4000個農村為重點,重 建農村新風貌,使農村活化再生,達到建設富麗新農村的目 標;國民黨黨團爱依此本旨,提出制定「農村再生條例」草 案,是否有當,敬請公決。"
1783,6,農民健康保險條例第二十五條條文修正草案,2007/11/7,2007/11/9,交付審查,0,0,0,0,黃昭輝,葉宜津,蔡其昌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,藍美津,趙永清,張慶惠,黃誠,田秋堇,林育生,吳秉叡,李昆澤,陳秀惠,邱創進,高建智,吳明敏,林樹山,林進興,許榮淑,侯水盛,高志鵬,莊和子,蔡啟芳,謝欣霓,陳銀河,黃劍輝,林重謨,管碧玲,王拓,杜文卿,蔡同榮,楊芳婉,薛凌,林耘生,林國慶,曹來旺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員黃昭輝、葉宜津、蔡其昌等 35人,為求我國「育兒 家庭經濟支持」,在各項相關保險制度上的一致性與公平性 ,將生育給付拉升至三個月,加強父母生育期間的經濟支柱 ,並且修正給付對象及於被保險人及其配偶,俾使文字義函 及保障範圍更加完整。特提出農民健康保險條例第二十五條 修正案。是否有當?請公決之。"
1805,6,農會法第十九條條文修正草案,2007/11/16,2007/11/16,退回程序委員會,0,0,0,0,王塗發,林淑芬,林國慶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳重信,李俊毅,王淑慧,林重謨,李明憲,林文郎,許榮淑,王幸男,謝欣霓,陳秀惠,莊和子,邱創進,黃劍輝,高建智,黃偉哲,張慶惠,魏明谷,莊碩漢,王榮璋,陳憲中,盧天麟,李昆澤,藍美津,王拓,賴清德,尹伶瑛,將ˊ凹一,鄭國忠,陳明真,謝明源,彭添富,郭玟成,沈發惠,鄭運鵬,陳銀河,吳明敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員王塗發、林淑芬、林國慶等 39人,鑑於現行農會法 第十九條關於理、監事選舉辦法之規定,目前仍未開放由全 體會員直接選舉,由會員代表選舉理、監事,因投票人數少 ,容易造成有心人士或地方派系之把持,而忽略基層農民之 權益,造成各地農會弊端叢生。為改善農會之體質並減少弊 端,爱擬具「農會法第十九條條文修正草案」,是否有當? 敬請公決。"
1816,6,老年農民福利津貼暫行條例第四條條文修正草案,2007/11/23,2007/11/23,交付審查,0,0,0,1,陳進丁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院無黨團結聯盟黨團,台灣物價上漲,農民生活負擔壓力 增加,為保障老年農民之經濟安全,爱擬具「老年農民福利 津貼暫行條例第四條修正草案」,是否有當?敬請公決。"
